changepoints,func,init_angle,init_speed,particle,pred_x,pred_y,scale_x,scale_y,score,seq_id,shape_x,shape_y,tpt,true_x,true_y,sampled_sd_x,sampled_sd_y,sd_x,sd_y
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.0558822274155633,1.2003879897416985,15,0.8443611329435285,-1.509244369615321,26.54426521091134,9.747721094812762,-18.809998457987287,radial_1,88.29016692627619,66.19220682320403,2,0.0,0.0,0.0817923932118186,0.0858733967838386,0.0817923932118186,0.0858733967838386
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3936041940415924,1.6620550401978302,16,2.303972943343617,0.6498954617464925,5.365170791808084,13.982407912490617,-19.8239449065764,radial_1,38.78445212008688,32.45087354378192,2,0.0,0.0,0.0826436300412484,0.164041328257022,0.0826436300412484,0.164041328257022
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",3.4050163097754007,6.823591605596825,17,5.003775556928575,-5.802105029532595,18.55426770788169,21.9776751240546,-22.47210198638261,radial_1,53.65858778141146,100.89887842730384,2,0.0,0.0,0.2999644862866653,0.3640221893808511,0.2999644862866653,0.3640221893808511
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.5212028540904887,0.4702527060154137,18,0.6283335869736646,0.0299290263182381,14.081575166021766,17.396406895883743,-17.14436423836662,radial_1,70.53674497326746,52.67255651794919,2,0.0,0.0,0.1112097037696667,0.0716839874763479,0.1112097037696667,0.0716839874763479
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.4969724098097883,1.1851278911974996,19,1.7836125933360796,0.5285097728490122,8.180430097460826,54.75028192339815,-22.89412908084781,radial_1,99.15392799302543,103.42458927718612,2,0.0,0.0,0.0359680198274689,0.0812352418520336,0.0359680198274689,0.0812352418520336
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.4257663944754553,7.84549444534768,20,7.104943383216485,4.5510337163906,29.74721042777262,40.21804667833524,-24.04572403636629,radial_1,90.20688060902545,59.513879658470266,2,0.0,0.0,0.3869781686329876,0.4730670790240875,0.3869781686329876,0.4730670790240875
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.0980571509769383,1.0913037494467928,1,-1.0783839683077632,0.1674272691452298,23.589950409204924,3.7601392585766766,-23.937876362725184,radial_1,13.163693215006262,36.45110982631969,3,0.9791128073175794,0.2033177575783496,0.0609048865887029,0.0865212052839078,0.0609048865887029,0.0865212052839078
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.7639886726617977,1.1486129341947466,2,-1.0705815312943088,0.4161332207971365,35.05647950866323,20.96499892469972,-19.843396640385052,radial_1,41.63549941160584,29.97273364385488,3,0.9791128073175794,0.2033177575783496,0.0291665766045643,0.0416916797448991,0.0291665766045643,0.0416916797448991
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.045553525338597,0.7160772506963767,3,-0.7142448168423797,-0.0511954156021508,22.07902335254869,24.479370792831563,-20.703127252039227,radial_1,65.2138736380132,30.90701417067203,3,0.9791128073175794,0.2033177575783496,0.033326804829974,0.0584622808308755,0.033326804829974,0.0584622808308755
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.056905042151737,0.6465576999990741,4,-0.6439764542010662,0.0577164262815609,34.351745448817056,19.605919803250384,-21.91260619317248,radial_1,107.6496362335922,49.79336019905908,3,0.9791128073175794,0.2033177575783496,0.0264762632344866,0.040797970373133,0.0264762632344866,0.040797970373133
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.8959177464288208,1.5286151067483895,5,-1.508230906082643,0.2488044985857785,15.369033501085584,21.979874341265983,-21.035584872347663,radial_1,42.866970590745744,32.854086012779305,3,0.9791128073175794,0.2033177575783496,0.0714031663572879,0.0377721689872348,0.0714031663572879,0.0377721689872348
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.734435219533785,1.038556317590728,6,-0.9494981239528796,0.4207761131737105,39.24163969090476,21.608208032549975,-18.61470624014011,radial_1,70.65855547372144,54.33239692697524,3,0.9791128073175794,0.2033177575783496,0.0189239985364552,0.0308056072937719,0.0189239985364552,0.0308056072937719
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.1577111356243326,0.9618980482298064,7,-0.932532285480804,0.2358630783405056,29.97591797400114,35.6293171291823,-22.756713000852944,radial_1,67.12146055665723,140.87060408307445,3,0.9791128073175794,0.2033177575783496,0.0222595816883993,0.0148269793431818,0.0222595816883993,0.0148269793431818
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.9504409210845584,1.2008179632720295,8,-1.1971812082263822,-0.0933859496198706,4.119869099851628,21.73369073375104,-20.669600416544743,radial_1,37.11262712773686,55.85079992926448,3,0.9791128073175794,0.2033177575783496,0.0852536480971463,0.0478052182512177,0.0852536480971463,0.0478052182512177
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.387447921928096,1.063209966682041,9,-0.8723087197044087,0.6078593017958036,3.816121655532765,4.504426760721224,-19.392421219378573,radial_1,54.12847821435762,41.38779447818147,3,0.9791128073175794,0.2033177575783496,0.0696530660273936,0.0795889355337839,0.0696530660273936,0.0795889355337839
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.8635070561876868,1.2154529130641682,10,-1.1876235026441089,-0.2586043306743171,13.341746673774582,33.02083037388417,-23.587731350405456,radial_1,66.14563212329185,54.64957872727446,3,0.9791128073175794,0.2033177575783496,0.0393663525371683,0.059298486920255,0.0393663525371683,0.059298486920255
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.3869364490937173,0.5557853522837606,11,-0.4562482430674104,0.3173876155603508,13.39370996242671,22.39296980279707,-18.918725790335685,radial_1,61.40933716766179,69.41807126372288,3,0.9791128073175794,0.2033177575783496,0.05631781894474,0.0252747338550634,0.05631781894474,0.0252747338550634
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.259778664587431,0.7598488508765527,12,-0.3015298987610776,0.6974596736238963,6.106357415474898,21.656313020296395,-20.639881932167327,radial_1,56.689753566841176,45.1144564401277,3,0.9791128073175794,0.2033177575783496,0.0808418545141437,0.0512687391659009,0.0808418545141437,0.0512687391659009
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.7822004349180551,0.557030291937378,13,-0.5247481427662395,-0.1868746446129675,20.86690427352634,3.1900004132317785,-20.60209016274789,radial_1,52.208848272422536,67.86938149505428,3,0.9791128073175794,0.2033177575783496,0.0511995012515562,0.0800997592054066,0.0511995012515562,0.0800997592054066
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.570025578711406,0.6087669536350848,14,-0.4751155344103989,0.3806079778460543,14.835943205048896,9.869848466252582,-19.314344401370843,radial_1,57.24804861679688,36.76003222834539,3,0.9791128073175794,0.2033177575783496,0.0558252598644953,0.0527229059907138,0.0558252598644953,0.0527229059907138
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.5088757684540477,0.6529255183537856,15,-0.4680798486198383,0.4552065331622437,9.38109784360494,24.122799549856435,-20.34817387576853,radial_1,89.2391592998245,86.98700533463631,3,0.9791128073175794,0.2033177575783496,0.0497965607625535,0.0242618306681179,0.0497965607625535,0.0242618306681179
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.463914294124498,1.0297810983373337,16,-0.7682484181556866,0.685743011990739,23.32653280234872,15.510876009451296,-18.93953312628708,radial_1,67.34763609144993,55.95618287362453,3,0.9791128073175794,0.2033177575783496,0.0295670242803476,0.0486754292947819,0.0295670242803476,0.0486754292947819
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.870174327542573,0.7421887989568525,17,-0.7268093881226148,0.1503074403808593,22.56490584314467,51.5580470995604,-20.35847905544213,radial_1,61.10110241833437,65.74740767078478,3,0.9791128073175794,0.2033177575783496,0.0335003828436237,0.0222199026625859,0.0335003828436237,0.0222199026625859
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.4214591545932107,0.155925235647156,18,-0.1229857386411337,0.0958498158710588,7.66557466261903,47.79197800223272,-23.76663654977867,radial_1,76.39183167180894,30.09669661257131,3,0.9791128073175794,0.2033177575783496,0.0783564358462221,0.0381816504091103,0.0783564358462221,0.0381816504091103
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.146871364707492,0.8547549365973103,19,-0.832108571115531,0.1954515989024934,7.787848475058653,28.350657161088225,-18.25704360512401,radial_1,59.240898716278345,42.225167128277725,3,0.9791128073175794,0.2033177575783496,0.0475908934420601,0.0314418514004851,0.0475908934420601,0.0314418514004851
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.134120902721855,0.902471854311776,20,-0.8825178789236947,0.1887263659507014,1.958105623872491,8.441543824760075,-19.75718185168034,radial_1,37.74354209529716,45.894159206096965,3,0.9791128073175794,0.2033177575783496,0.1158130110879564,0.0521641824597002,0.1158130110879564,0.0521641824597002
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.743232582521449,0.985078390843026,1,1.8851479120294328,0.589943966125658,3.007205633092638,16.90780141983593,-18.801705034931366,radial_1,57.31985893619672,46.16967230804815,4,0.0,0.0,0.076140653737514,0.040339735373232,0.076140653737514,0.040339735373232
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.0802059845227348,0.0751358168949055,2,0.9696716736971523,0.2778580552462957,8.568137742594837,16.103905233461777,-21.161971395580814,radial_1,58.26741035100271,62.09714936996912,4,0.0,0.0,0.1014911452617622,0.0335331035538715,0.1014911452617622,0.0335331035538715
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.822687620675727,0.7628588881203281,3,1.7125733587499714,0.4130540269183823,30.79220194978643,50.79116129262397,-22.49928885248665,radial_1,58.01605959797003,113.87826157753602,4,0.0,0.0,0.0327202795341008,0.0131268719843512,0.0327202795341008,0.0131268719843512
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.963145609256825,1.3483016573080704,4,2.3251557882650555,0.2813283500752733,24.355157476601143,30.824416144836697,-21.204533237581156,radial_1,85.16704673077423,36.44035164988943,4,0.0,0.0,0.0355683362533475,0.0330265328074253,0.0355683362533475,0.0330265328074253
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.833480990283248,0.9891087749206718,5,1.9345778687500623,0.4590963434820446,8.671426575747075,27.53156970227453,-19.835281322225388,radial_1,75.14512847679346,105.74222024520807,4,0.0,0.0,0.0390921989138636,0.0188369521504562,0.0390921989138636,0.0188369521504562
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0288783228760481,0.6346163065843057,6,1.6130762984147875,0.1745401875185674,1.4681553337488678,16.882618708895954,-21.98962338182221,radial_1,114.67755407591804,55.775870744070325,4,0.0,0.0,0.0801926505095821,0.0391298750679503,0.0801926505095821,0.0391298750679503
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.9992586356278986,0.0480157611402424,7,0.9791687232160609,0.2513334861606497,2.2424545331727,69.91861850066006,-23.549060164510987,radial_1,47.62549798205492,65.70061487321058,4,0.0,0.0,0.1386545026362551,0.0199551829213967,0.1386545026362551,0.0199551829213967
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",3.9142353042341385,0.9262688921457216,8,1.896988897024677,0.0789089777399859,22.135581947398773,17.623031433829343,-18.57486073814206,radial_1,74.2125425635795,55.68062510312294,4,0.0,0.0,0.0250950541621902,0.0443386268942099,0.0250950541621902,0.0443386268942099
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.1717619467464581,1.3092738256064442,9,2.2410215763236296,0.552293701052637,13.893795700323274,32.38133526153282,-21.723787165492293,radial_1,33.93476763742573,22.73023326379647,4,0.0,0.0,0.0570210860636801,0.0422615743711952,0.0570210860636801,0.0422615743711952
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.70021480635817,0.931141569733558,10,1.8089086097735076,0.6257672209611275,9.272980238956343,10.719697093821669,-19.876789794527827,radial_1,60.61475379386988,111.79839693931488,4,0.0,0.0,0.044124369354928,0.0323187107076754,0.044124369354928,0.0323187107076754
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.785559558123956,1.0530035721654378,11,1.9729407688871348,0.5513443453495636,18.899788775080356,10.349536362955895,-17.686432251674955,radial_1,48.22951579188319,69.34768441331475,4,0.0,0.0,0.0329852179604419,0.0391565620016006,0.0329852179604419,0.0391565620016006
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.1556390669050412,1.017132840872157,12,1.966000168516146,0.4495139238506823,18.65593017169594,28.6625678880758,-20.774367360740545,radial_1,119.85988144272218,79.48044097536196,4,0.0,0.0,0.0211092628306813,0.0211591425464483,0.0211092628306813,0.0211591425464483
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.1126460823820529,0.7202538909472407,13,1.6881208001957382,0.3300984085449866,26.30537453755971,22.34811316603401,-19.076297809047546,radial_1,80.93171257440765,63.680138018883554,4,0.0,0.0,0.0302455836723388,0.0272550619743861,0.0302455836723388,0.0272550619743861
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3130412726160747,1.1146931698326596,14,1.9617372980798224,0.7296161264014206,11.164917552631447,36.10643821207484,-24.23015973300693,radial_1,31.305390070302465,129.1057687096906,4,0.0,0.0,0.0530685015644549,0.024821985813578,0.0530685015644549,0.024821985813578
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.2823151567491875,1.017077501000914,15,1.897811113955317,0.6397121484946586,36.769380047353366,13.043648830405054,-18.653797543416548,radial_1,70.78551963784179,56.44858580564096,4,0.0,0.0,0.0201771236200212,0.0426988147245538,0.0201771236200212,0.0426988147245538
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.725569453600564,0.8037282525448756,16,1.709313829064893,0.5391533896634791,9.505848350021004,7.025112228863433,-18.420958940109188,radial_1,37.6601844499455,61.46684204591965,4,0.0,0.0,0.0597374313284972,0.0493845739139527,0.0597374313284972,0.0493845739139527
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.5424518213773384,0.2283774314102213,17,1.1294806317886772,0.3752065836880169,4.755128173671293,16.6427277579614,-20.78422200434208,radial_1,98.76394289571316,41.4898963725154,4,0.0,0.0,0.0746869619132137,0.0379833201902369,0.0746869619132137,0.0379833201902369
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.2169721578069745,1.172632408490221,18,2.084296807477822,0.5952808824145795,15.321533639725468,30.97695375827305,-19.668331661669665,radial_1,93.850822811623,46.58635497332425,4,0.0,0.0,0.0278564630467758,0.0326111076270023,0.0278564630467758,0.0326111076270023
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3690538974047588,0.9797188499704952,19,1.7987675035485733,0.7399882374204843,28.80530781916517,11.806252610371146,-18.80551022783533,radial_1,68.36057674740417,50.841451350333045,4,0.0,0.0,0.0262444748120374,0.0522681749583411,0.0262444748120374,0.0522681749583411
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.1379071142291798,0.225961494236522,20,1.1997932723833218,0.25188450768549,15.015288952855697,11.85056903304643,-21.95098012247903,radial_1,84.99265878003929,62.90497691010223,4,0.0,0.0,0.0643672767094426,0.0389836387225884,0.0643672767094426,0.0389836387225884
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.1483128864313024,0.5988228571376842,1,-0.5826457543417485,-0.1382488306571675,1.285188871619317,36.92331240358924,-20.596070782294078,radial_1,56.56946568542709,41.34954258500725,5,0.7462776855185472,0.6656347467621265,0.122520749424447,0.026414788221893,0.122520749424447,0.026414788221893
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.050722988119692,1.2354901911088705,2,-1.2315707065311392,-0.0983341605985625,25.77599077456552,12.287174211811298,-19.139732122720293,radial_1,66.43344859041977,81.56090976644744,5,0.7462776855185472,0.6656347467621265,0.0324919159412174,0.0325411477872943,0.0324919159412174,0.0325411477872943
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0858819225766307,0.5726061850249977,3,-0.5674037031943637,-0.0770122115654675,1.448880928994298,19.715708423067845,-19.737135671873816,radial_1,46.464609155156666,69.43306093480321,5,0.7462776855185472,0.6656347467621265,0.128454313515109,0.0289713423316039,0.128454313515109,0.0289713423316039
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0366977246141857,0.8419505032545079,4,-0.8405520294667091,-0.0485070684531211,22.7957087780079,38.151855922054885,-19.155086808210548,radial_1,51.53329230768476,73.94460189908031,5,0.7462776855185472,0.6656347467621265,0.0320556128006701,0.0226507305285607,0.0320556128006701,0.0226507305285607
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.043708914532288,1.0571101985221236,5,-1.0546196244901185,-0.0725218550493957,30.115549123479585,8.618077442104639,-20.930113088695105,radial_1,122.45409975126832,65.23502802876015,5,0.7462776855185472,0.6656347467621265,0.0171244934441193,0.0435352785289724,0.0171244934441193,0.0435352785289724
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.850432225654955,1.3037947139317376,6,-1.2679771149839572,0.3035040229606557,14.423796669585592,10.078121681421798,-20.07018174414328,radial_1,40.374406102539496,38.91673470519027,5,0.7462776855185472,0.6656347467621265,0.0521237720755898,0.0759979867074216,0.0521237720755898,0.0759979867074216
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.002245477177945,0.8345136843087867,7,-0.8345084932008197,-0.002943479968149,14.119718258019862,10.501012211959926,-17.658165692919724,radial_1,64.06671777614889,49.085489330695886,5,0.7462776855185472,0.6656347467621265,0.0354799126011472,0.0482219296327404,0.0354799126011472,0.0482219296327404
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0050348881968603,0.9254573190485564,8,-0.9254283760480988,-0.007319165630093,17.981635846331073,21.18538066737855,-18.432262460098386,radial_1,85.82620894271946,54.97450024473981,5,0.7462776855185472,0.6656347467621265,0.0257080453754242,0.0345995396911931,0.0257080453754242,0.0345995396911931
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.9067991752388065,0.6765199492204919,9,-0.66928302443406,-0.0986887779724444,16.749893972040205,21.29538168354674,-18.878598611660724,radial_1,52.05216366387472,33.127525452214705,5,0.7462776855185472,0.6656347467621265,0.0452700289157955,0.0394867489748236,0.0452700289157955,0.0394867489748236
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0602166733190237,1.3319935319760692,10,-1.3260393573325966,-0.1258029889590772,19.594791114748286,28.93977707501124,-21.003742682296235,radial_1,57.37815698306811,108.5808640128978,5,0.7462776855185472,0.6656347467621265,0.0438349388399831,0.0185558771519899,0.0438349388399831,0.0185558771519899
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.3371155222627835,0.2133796689895047,11,-0.1841551070372792,-0.1077858046783474,9.151768071782032,19.802498363720627,-20.06191844858145,radial_1,50.18379179802658,65.82928038856589,5,0.7462776855185472,0.6656347467621265,0.0915980592536412,0.0288119583793591,0.0915980592536412,0.0288119583793591
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.9729552566868065,0.5200530232430223,12,-0.5195838234669822,-0.0220861353712985,9.781961182914769,23.93918455416646,-19.71422952955031,radial_1,86.59472990731608,41.7873873151933,5,0.7462776855185472,0.6656347467621265,0.0488472168792712,0.0370968717825028,0.0488472168792712,0.0370968717825028
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0773151787848643,0.6431990550180596,13,-0.6384615375196293,-0.0779223298175552,14.97461497430449,11.184562417123548,-20.77967389258587,radial_1,72.68440357002801,117.73682974936068,5,0.7462776855185472,0.6656347467621265,0.0412952716717841,0.0286823815589768,0.0412952716717841,0.0286823815589768
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.1192810224723777,0.7429328980204966,14,-0.729930269621582,-0.1383874721616743,29.16512989102948,56.068222730511536,-20.90735058185416,radial_1,64.92240798740353,71.06584197773931,5,0.7462776855185472,0.6656347467621265,0.0316012793190701,0.0166934672985356,0.0316012793190701,0.0166934672985356
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.7928705318776377,0.6693139529525378,15,-0.6341992576535727,-0.213945014451399,15.730285159957532,52.09388152932367,-19.84359207130888,radial_1,61.07151896522235,50.85738341818985,5,0.7462776855185472,0.6656347467621265,0.0447052463933192,0.0193616801691998,0.0447052463933192,0.0193616801691998
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.9803396900498784,1.2896134681983962,16,-1.2889985525818994,0.0398199548023812,8.297789093961484,8.572475769649246,-21.34496483647917,radial_1,81.52426672352422,116.0304274512394,5,0.7462776855185472,0.6656347467621265,0.0453279053431454,0.035421703687527,0.0453279053431454,0.035421703687527
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.6318096709497376,0.1868664826386826,17,0.1564753864754953,0.1021495754327812,4.27164273685264,15.476527148537842,-22.568543200741484,radial_1,59.71559902268646,26.59016963337601,5,0.7462776855185472,0.6656347467621265,0.1208122132715237,0.0640887016853904,0.1208122132715237,0.0640887016853904
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.8516504262194973,1.1705473394108723,18,-1.1389096165753227,-0.2703071569051086,28.43037754318343,31.64723955260769,-19.13304812572971,radial_1,37.3826657699289,59.19445093281856,5,0.7462776855185472,0.6656347467621265,0.0355741047657783,0.0238101326424027,0.0355741047657783,0.0238101326424027
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.959602065549928,0.8970883076672066,19,-0.8952827243391087,-0.0568882699082688,24.39023332689281,26.42415146753384,-18.490462049981105,radial_1,70.3057699254392,74.22311944273089,5,0.7462776855185472,0.6656347467621265,0.0250733758734258,0.025493768648751,0.0250733758734258,0.025493768648751
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.0310141260893477,1.1224378406262547,20,-1.121106144124587,-0.0546600372834698,29.15947451900683,31.92025980268076,-20.595165775947844,radial_1,69.11632907168716,102.37721052529612,5,0.7462776855185472,0.6656347467621265,0.0252472873516592,0.0202959187368421,0.0252472873516592,0.0202959187368421
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3157936966212382,0.7870737720487752,1,1.4384859233835297,1.0402450483809464,16.019996116719827,37.711304515577815,-20.288181255646748,radial_1,56.384576370406464,85.3985515725736,6,0.0,0.0,0.0335118114231341,0.0283143058289339,0.0335118114231341,0.0283143058289339
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.363648615051491,0.9979878171691718,2,1.2858467916125034,1.5051851401079086,4.105664610907027,53.80590869655151,-20.964327880936587,radial_1,62.37301957452829,61.70500949199282,6,0.0,0.0,0.0649132761366528,0.023278659638936,0.0649132761366528,0.023278659638936
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3794525911509514,1.1779311153958645,3,1.7210905832685848,1.326892281311201,21.024035627100044,27.387257835576992,-22.344207296631037,radial_1,59.99620279642652,140.04203858286684,6,0.0,0.0,0.0348985314594528,0.0161205392665139,0.0348985314594528,0.0161205392665139
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.1604811411305866,1.0708811085451813,4,1.783313522728167,0.9327358904921754,1.2575583949966682,3.1739367018910056,-21.615201317137974,radial_1,76.68187977383386,42.88999126852378,6,0.0,0.0,0.1041657250277488,0.0953494247497131,0.1041657250277488,0.0953494247497131
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3588351075608544,0.7146128056643809,5,1.3503448724496891,1.0474387484339465,5.855313012255015,25.158418436596108,-18.84672993588474,radial_1,54.7350634624646,59.10443102815793,6,0.0,0.0,0.0572279546610942,0.0366422307322729,0.0572279546610942,0.0366422307322729
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.5929690921405597,0.8323227531813568,6,1.4141968977364754,1.1622685066028928,32.58083610673992,56.49341024402453,-21.610102790944637,radial_1,54.71095431542541,88.56541251464785,6,0.0,0.0,0.0247290446162165,0.018949476845781,0.0247290446162165,0.018949476845781
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.1034622201603197,0.8866980339926858,7,1.621291680620156,0.5221638024465067,24.11863983022989,7.549207709742682,-20.3856612846374,radial_1,57.24800026626796,68.08644364689981,6,0.0,0.0,0.0293508259527496,0.0818767758482062,0.0293508259527496,0.0818767758482062
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.2312674643337336,1.2107173486991492,8,1.1764898039790463,1.797338785621592,49.1405423020256,4.2893732495331856,-22.63062487110962,radial_1,51.19473791692092,56.50032159573973,6,0.0,0.0,0.036876518531222,0.0774305186454208,0.036876518531222,0.0774305186454208
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.3973367699138385,0.5445745479555669,9,1.1881829644999728,0.9838817619710024,23.085541615447497,8.253538017594602,-20.632788616123136,radial_1,66.87931325708797,26.014716683184076,6,0.0,0.0,0.0364740380264292,0.0827358927307651,0.0364740380264292,0.0827358927307651
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.687085811283016,0.8110026580093828,10,1.4612692943766028,1.0484040121960865,1.3124826521789303,19.312825329421337,-20.223686522853104,radial_1,57.501838055682086,50.56448918862598,6,0.0,0.0,0.114649396695326,0.0423962603924721,0.114649396695326,0.0423962603924721
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.415098925377902,0.7672620096742155,11,1.2118567778664169,1.2754930091951695,21.12975924854452,7.452894899136428,-19.731800767481012,radial_1,45.884208677927845,28.3523216334959,6,0.0,0.0,0.0432395069808083,0.0685882994245695,0.0432395069808083,0.0685882994245695
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.5113852539871201,0.7865881275282524,12,1.2924440050772754,1.2316941374165662,14.150185952959257,40.47726322021709,-19.633098453568195,radial_1,50.63147512201736,91.28959455986907,6,0.0,0.0,0.0421155109063585,0.0179766903043655,0.0421155109063585,0.0179766903043655
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.794265953807024,0.6998493336897074,13,1.4098990766197608,0.8878862690039718,14.112653004322611,8.372530666693288,-18.163864513727408,radial_1,62.53807571977931,52.46328990984343,6,0.0,0.0,0.0343256043245864,0.0641171478422887,0.0343256043245864,0.0641171478422887
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.43662728409765,0.75855613168505,14,1.226696316155516,1.252665703572657,10.296449992197306,27.12753905644544,-18.98499737386664,radial_1,92.30187693709644,50.86793564322987,6,0.0,0.0,0.037780373125776,0.0278884399647921,0.037780373125776,0.0278884399647921
Any[],"Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.4921807977076474,0.7809751164867288,15,1.305251392225519,1.2110433346865634,29.48211277350605,15.97832187953006,-18.86847678702933,radial_1,56.96293054134956,85.77192466303805,6,0.0,0.0,0.0299255479171114,0.0284465872352579,0.0299255479171114,0.0284465872352579
