"","func.type","tpt","subj","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_lin","prob_prev","group"
"496","square_spiral",6,"78xnemboqq","78xnemboqq",0.501657667163191,0.198739035087719,0.52071166485146,0.188595016336859,0.0308059183212499,0.998868679942746,0.00096243486849839,2.97617764011624e-08,0.000168855426979257,"kids"
"497","square_spiral",7,"78xnemboqq","78xnemboqq",0.635719236180073,0.16894757530619,0.66569331881168,0.188595016336859,0.0308059183212499,0.618734768107426,0.000716763715758454,0.380215563619626,0.00033290455718972,"kids"
"498","square_spiral",8,"78xnemboqq","78xnemboqq",0.725921156074147,0.189636089043363,0.810674972771901,0.188595016336859,0.0308059183212499,0.360621887628537,0.00954054019036518,0.195648412293652,0.434189159887446,"kids"
"499","square_spiral",9,"78xnemboqq","78xnemboqq",0.797089643330023,0.317904874213837,0.810674972771901,0.33357667029708,0.0308059183212499,0.998945232569305,0.000944337468691086,1.48980618502161e-08,0.000110415063942022,"kids"
"500","square_spiral",10,"78xnemboqq","78xnemboqq",0.797089643330023,0.444518578285336,0.810674972771901,0.478558324257301,0.0308059183212499,0.618590839858854,0.000739698971659338,0.380099740425704,0.000569720743782699,"kids"
"501","square_spiral",11,"78xnemboqq","78xnemboqq",0.800399805527971,0.571959822906323,0.810674972771901,0.623539978217521,0.0308059183212499,0.614935426236261,0.00159854667756001,0.377159462791927,0.00630656429425196,"kids"
"502","square_spiral",12,"78xnemboqq","78xnemboqq",0.717645750579278,0.627405039721946,0.66569331881168,0.623539978217521,0.0308059183212499,0.983328964103616,0.00317180289305571,3.49656694006594e-05,0.0134642673339273,"kids"
"503","square_spiral",13,"78xnemboqq","78xnemboqq",0.554620262330354,0.603406363786826,0.52071166485146,0.623539978217521,0.0308059183212499,0.618546577203146,0.000829672502539764,0.380063939526758,0.000559810767556495,"kids"
"504","square_spiral",14,"78xnemboqq","78xnemboqq",0.437109504303211,0.636507985766304,0.375730010891239,0.623539978217521,0.0308059183212499,0.603595622496825,0.00299665882962914,0.368116339752842,0.0252913789207032,"kids"
"505","stairs_2",3,"78xnemboqq","78xnemboqq",0.370906260344258,0.150741683217478,0.293576114502543,0.229743190194061,0.0308059183212499,0.000931133559599798,0.00259855003407956,0.966256006574901,0.03021430983142,"kids"
"506","stairs_2",4,"78xnemboqq","78xnemboqq",0.309668259682225,0.286458333333334,0.332921155154032,0.227318519634058,0.0308059183212499,0.022696645122493,0.00123263489975685,0.899003710546112,0.0770670094316381,"kids"
"507","stairs_2",5,"78xnemboqq","78xnemboqq",0.375043963091692,0.235978359814632,0.372266195805521,0.224893849074055,0.0308059183212499,0.0994722153703454,0.000819092864943868,0.781206799818499,0.118501891946212,"kids"
"508","stairs_2",6,"78xnemboqq","78xnemboqq",0.44290228814962,0.218600008275406,0.377115536925528,0.303583930377033,0.0308059183212499,0.000840698074107403,0.00161454069359077,0.951672468689292,0.0458722925430094,"kids"
"509","stairs_2",7,"78xnemboqq","78xnemboqq",0.404007882323735,0.340248469049984,0.416460577577017,0.30115925981703,0.0308059183212499,0.106923594200505,0.00208860022186481,0.638171007074044,0.252816798503586,"kids"
"510","stairs_2",8,"78xnemboqq","78xnemboqq",0.463590801886793,0.315422252565377,0.455805618228505,0.298734589257026,0.0308059183212499,0.101335712606884,0.000935822530603757,0.797195144064735,0.100533320797777,"kids"
"511","stairs_2",9,"78xnemboqq","78xnemboqq",0.522346180900365,0.289768495531282,0.460654959348512,0.377424670560004,0.0308059183212499,0.000776717433526401,0.00142878761157527,0.944724834084674,0.0530696608702246,"kids"
"512","stairs_2",10,"78xnemboqq","78xnemboqq",0.457798018040385,0.430450388944059,0.500000000000001,0.375000000000001,0.0308059183212499,0.0156260202057955,0.00126737707782511,0.873228391374553,0.109878211341826,"kids"
"513","stairs_2",11,"78xnemboqq","78xnemboqq",0.538896991890103,0.360936982787158,0.53934504065149,0.372575329439998,0.0308059183212499,0.0986609653001093,0.000813562066218363,0.774259034940641,0.126266437693032,"kids"
"514","stairs_2",12,"78xnemboqq","78xnemboqq",0.609237938596491,0.373350091029462,0.544194381771496,0.451265410742976,0.0308059183212499,0.00145277013437306,0.00156625384469342,0.94910070361832,0.0478802724026132,"kids"
"515","stairs_2",13,"78xnemboqq","78xnemboqq",0.536414370241643,0.480102821913275,0.583539422422985,0.448840740182972,0.0308059183212499,0.051233903846886,0.0020275370221497,0.506195343595723,0.440543215535241,"kids"
"516","stairs_2",14,"78xnemboqq","78xnemboqq",0.594342208705728,0.48424052466071,0.622884463074475,0.446416069622969,0.0308059183212499,0.0767714431751013,0.00191649171791475,0.590152807074801,0.331159258032183,"kids"
"517","zigzag_1",3,"78xnemboqq","78xnemboqq",0.730886399371068,0.19873903508772,0.702692737700793,0.35452140369219,0.0308059183212499,3.77953534448936e-05,0.00262496387233914,0.969888103828837,0.0274491369453792,"kids"
"518","zigzag_1",4,"78xnemboqq","78xnemboqq",0.691164452995696,0.413899577954321,0.679609541622571,0.426974039344003,0.0308059183212499,0.564357896920723,0.000451874855145715,0.409111272604602,0.0260789556195295,"kids"
"519","zigzag_1",5,"78xnemboqq","78xnemboqq",0.663855614862627,0.482585443561736,0.644700076116706,0.359420004881399,0.0308059183212499,0.00103412837275346,0.00109750240012881,0.923609525276993,0.0742588439501243,"kids"
"520","zigzag_1",6,"78xnemboqq","78xnemboqq",0.623306127937768,0.293906198278717,0.60979061061084,0.291865970418794,0.0308059183212499,0.570598203828969,0.000430217844715513,0.414520485692931,0.0144510926333844,"kids"
"521","zigzag_1",7,"78xnemboqq","78xnemboqq",0.567033370572656,0.361764523336645,0.586707414532618,0.364318606070608,0.0308059183212499,0.9854385907782,0.0010786437473639,0.000132621810603411,0.0133501436638324,"kids"
"522","zigzag_1",8,"78xnemboqq","78xnemboqq",0.571998613869578,0.435415632240982,0.563624218454396,0.436771241722421,0.0308059183212499,0.572671192632403,0.000406558857645084,0.416323350844386,0.0105988976655657,"kids"
"523","zigzag_1",9,"78xnemboqq","78xnemboqq",0.513243234856006,0.315422252565377,0.52871475294853,0.369217207259816,0.0308059183212499,0.994805451202659,0.00482816968461151,1.68062114967008e-07,0.000366211050614909,"kids"
"524","zigzag_1",10,"78xnemboqq","78xnemboqq",0.486761937272424,0.431277929493547,0.493805287442664,0.301663172797212,0.0308059183212499,0.0178014975106374,0.0640271053519034,0.0105371134682086,0.907634283669251,"kids"
"525","zigzag_1",11,"78xnemboqq","78xnemboqq",0.490899640019859,0.244253765309501,0.470722091364443,0.374115808449025,0.0308059183212499,0.00064855278469853,0.00161454814489066,0.889636421186698,0.108100477883712,"kids"
"526","zigzag_1",12,"78xnemboqq","78xnemboqq",0.468556045183712,0.437898253889442,0.447638895286221,0.446568444100838,0.0308059183212499,0.565667813104453,0.00050649028283637,0.410243764783989,0.0235819318287215,"kids"
"527","zigzag_1",13,"78xnemboqq","78xnemboqq",0.380836746938098,0.374177631578949,0.412729429780355,0.379014409638234,0.0308059183212499,0.99397443372224,0.00154874945287847,3.36391084958266e-05,0.00444317771638568,"kids"
"528","zigzag_1",14,"78xnemboqq","78xnemboqq",0.427179017709366,0.279838008937439,0.377819964274489,0.31146037517563,0.0308059183212499,0.574345649495256,0.00254710057880795,0.417760432821656,0.00534681710428007,"kids"
"529","zigzag_widening",3,"78xnemboqq","78xnemboqq",0.552137640681893,0.398176307514069,0.559607939206569,0.476792704362209,0.0308059183212499,0.962345947025399,0.00077283800820584,0.024333330102552,0.0125478848638433,"kids"
"530","zigzag_widening",4,"78xnemboqq","78xnemboqq",0.553792721780867,0.428795307845085,0.592249422567498,0.418641020896371,0.0308059183212499,0.991997676844014,6.05239275285523e-05,0.000964350001980032,0.00697744922647773,"kids"
"531","zigzag_widening",5,"78xnemboqq","78xnemboqq",0.525656343098312,0.442863497186362,0.53053209747365,0.460471962681744,0.0308059183212499,0.999015176468776,3.14049361142131e-05,9.64511809204817e-06,0.000943773477017383,"kids"
"532","zigzag_widening",6,"78xnemboqq","78xnemboqq",0.57199861386958,0.398176307514069,0.574274617123376,0.390557617421646,0.0308059183212499,0.999353795344262,2.71992773162579e-05,1.01337055252419e-06,0.000617992007869612,"kids"
"533","zigzag_widening",7,"78xnemboqq","78xnemboqq",0.485934396722939,0.442035956636876,0.501456255740731,0.44415122100128,0.0308059183212499,0.999905418189659,3.00230758456158e-05,1.3520735063523e-08,6.45452137608684e-05,"kids"
"534","zigzag_widening",8,"78xnemboqq","78xnemboqq",0.551310100132406,0.377487793776895,0.556299811679255,0.362474213946922,0.0308059183212499,0.999618016179523,3.00792618701935e-05,3.91699399590968e-08,0.000351865388666972,"kids"
"535","zigzag_widening",9,"78xnemboqq","78xnemboqq",0.493382261668321,0.40314155081099,0.472380414007812,0.427830479320815,0.0308059183212499,0.998948612408657,4.61811656279615e-05,7.0940970495076e-08,0.00100513548474496,"kids"
"536","zigzag_widening",10,"78xnemboqq","78xnemboqq",0.52896650529626,0.355144198940749,0.538325006235133,0.334390810472197,0.0308059183212499,0.999777222270675,3.47389331146119e-05,1.17663926499137e-09,0.000188037619571416,"kids"
"537","zigzag_widening",11,"78xnemboqq","78xnemboqq",0.459453099139358,0.387418280370738,0.443304572274894,0.411509737640351,0.0308059183212499,0.999789936112375,4.13314284223831e-05,3.44013340425844e-10,0.000168732115189113,"kids"
"538","zigzag_widening",12,"78xnemboqq","78xnemboqq",0.538069451340616,0.289768495531281,0.520350200791011,0.306307406997472,0.0308059183212499,0.999963715647409,3.60721098554283e-05,4.19987979739689e-15,2.12242731203803e-07,"kids"
"539","zigzag_widening",13,"78xnemboqq","78xnemboqq",0.44538490979808,0.36010944223767,0.414228730541975,0.395188995959887,0.0308059183212499,0.999492328699723,8.65969541418805e-05,6.45557974716218e-11,0.00042107428157941,"kids"
"540","zigzag_widening",14,"78xnemboqq","78xnemboqq",0.514898315954982,0.274045225091029,0.50237539534689,0.278224003522748,0.0308059183212499,0.999970973242597,2.89079597228754e-05,1.06936226695962e-16,1.18797679768119e-07,"kids"
"541","3_pts",3,"0452j5o1mj","0452j5o1mj",0.638201857828534,0.375832712677922,0.402922597226616,0.375,0.0274085656518141,2.89131547379985e-10,0.00224040291208926,0.0691693196899996,0.92859027710878,"kids"
"542","3_pts",4,"0452j5o1mj","0452j5o1mj",0.621651046838795,0.377487793776896,0.500000000000001,0.375,0.0274085656518141,0.0719307610452261,0.928068444844779,1.14242168072687e-23,7.94109994581845e-07,"kids"
"543","3_pts",5,"0452j5o1mj","0452j5o1mj",0.394077395729891,0.365902226084079,0.597077402773385,0.375,0.0274085656518141,3.5573095531998e-07,0.577937725293207,5.09742458132715e-08,0.422061868001592,"kids"
"544","3_pts",6,"0452j5o1mj","0452j5o1mj",0.626616290135718,0.382453037073817,0.402922597226616,0.375,0.0274085656518141,1.03202361030115e-09,0.00138042840596448,0.0163644752319978,0.982255095330014,"kids"
"545","3_pts",7,"0452j5o1mj","0452j5o1mj",0.375871503641179,0.383280577623304,0.500000000000001,0.375,0.0274085656518141,0.000102616417847302,0.00128350172100498,1.60012290051685e-07,0.998613721848858,"kids"
"546","3_pts",8,"0452j5o1mj","0452j5o1mj",0.502485207712678,0.408934334657399,0.597077402773385,0.375,0.0274085656518141,0.00131001693332725,0.00164966653053136,0.000695242801672293,0.996345073734469,"kids"
"547","3_pts",9,"0452j5o1mj","0452j5o1mj",0.629098911784178,0.384935658722278,0.402922597226616,0.375,0.0274085656518141,7.83986529252738e-10,0.00157567320161859,0.0222785565737369,0.976145769440658,"kids"
"548","3_pts",10,"0452j5o1mj","0452j5o1mj",0.383319368586561,0.385763199271765,0.500000000000001,0.375,0.0274085656518141,0.000188903917851539,0.00104010623675927,5.17982188624542e-08,0.99877093804717,"kids"
"549","3_pts",11,"0452j5o1mj","0452j5o1mj",0.628271371234691,0.385763199271765,0.597077402773385,0.375,0.0274085656518141,0.452929901991113,0.00499441789342268,0.541290373797546,0.000785306317918007,"kids"
"550","3_pts",12,"0452j5o1mj","0452j5o1mj",0.366768557596823,0.386590739821252,0.402922597226616,0.375,0.0274085656518141,0.96002252011156,0.0399774765736612,5.78105746074984e-18,3.31477839567467e-09,"kids"
"551","3_pts",13,"0452j5o1mj","0452j5o1mj",0.624961209036743,0.378315334326382,0.500000000000001,0.375,0.0274085656518141,0.0588491150324956,0.941150277779826,6.81747697404516e-24,6.07187678021564e-07,"kids"
"552","3_pts",14,"0452j5o1mj","0452j5o1mj",0.375871503641179,0.384935658722278,0.597077402773385,0.375,0.0274085656518141,1.06495304542637e-07,0.865161048369471,1.18332399003117e-08,0.134838833301985,"kids"
"553","f_curly_2",3,"0452j5o1mj","0452j5o1mj",0.561240586726249,0.606716525984773,0.579928146924981,0.481519878427231,0.0274085656518141,1.2637487740594e-05,0.00271813512000497,0.00187569956514947,0.995393527827105,"kids"
"554","f_curly_2",4,"0452j5o1mj","0452j5o1mj",0.590204505958291,0.456104145978153,0.656954817311339,0.424047731141991,0.0274085656518141,0.00170779064125436,0.00123818369562881,0.000230233819838249,0.996823791843279,"kids"
"555","f_curly_2",5,"0452j5o1mj","0452j5o1mj",0.689509371896723,0.429622848394571,0.698955677568687,0.484980860603813,0.0274085656518141,0.00873888395147986,0.00155021030693937,0.00772516933107766,0.981985736410503,"kids"
"556","f_curly_2",6,"0452j5o1mj","0452j5o1mj",0.751574913108242,0.532237876530949,0.617547330147846,0.550010866556685,0.0274085656518141,1.08363725826417e-05,0.00433257519457688,0.746695658872861,0.248960929559979,"kids"
"557","f_curly_2",7,"0452j5o1mj","0452j5o1mj",0.617513344091361,0.587683093346573,0.493337427043184,0.499219269309694,0.0274085656518141,4.94963765258728e-07,0.00198256343266248,0.00398818252283399,0.994028759080738,"kids"
"558","f_curly_2",8,"0452j5o1mj","0452j5o1mj",0.475176369579609,0.538858200926845,0.465544156311882,0.371288512496877,0.0274085656518141,9.0077906580439e-08,0.00281380673588812,9.41664804533709e-06,0.99717668653816,"kids"
"559","f_curly_2",9,"0452j5o1mj","0452j5o1mj",0.466900964084739,0.332800604104601,0.541357081852728,0.31053195482896,0.0274085656518141,0.00189063143841707,0.00207670849363433,0.00171142338066142,0.994321236687287,"kids"
"560","f_curly_2",10,"0452j5o1mj","0452j5o1mj",0.587721884309831,0.315422252565375,0.586092076154858,0.369277611059628,0.0274085656518141,0.0199540209429304,0.00327441114456841,0.0248344621082266,0.951937105804274,"kids"
"561","f_curly_2",11,"0452j5o1mj","0452j5o1mj",0.584411722111884,0.40562417245945,0.50762174079174,0.436212508941329,0.0274085656518141,0.00100621496940286,0.00171011762941852,0.0739848753224791,0.9232987920787,"kids"
