"","func.type","tpt","subj","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_lin","prob_prev","group"
"1192","stairs_2",6,"cfv5hmqdm2","cfv5hmqdm2",0.369146532692666,0.182714490471079,0.377115536925528,0.303583930377033,0.0150156731892072,3.46461400636612e-10,0.662199873769605,0.0736859468405386,0.264114179043395,"adults"
"1193","stairs_2",7,"cfv5hmqdm2","cfv5hmqdm2",0.422138601906797,0.30383922010338,0.416460577577017,0.30115925981703,0.0150156731892072,0.998365400756234,0.00122085499497647,3.47755465698977e-08,0.000413709473242602,"adults"
"1194","stairs_2",8,"cfv5hmqdm2","cfv5hmqdm2",0.458908609116602,0.299513336902226,0.455805618228505,0.298734589257026,0.0150156731892072,0.841251547933599,0.000891280301905924,0.157376824050435,0.000480347714060409,"adults"
"1195","stairs_2",9,"cfv5hmqdm2","cfv5hmqdm2",0.459990079916891,0.352505406116357,0.460654959348512,0.377424670560004,0.0150156731892072,0.995212363395574,0.00449646592211853,7.02321306948148e-05,0.000220938551612799,"adults"
"1196","stairs_2",10,"cfv5hmqdm2","cfv5hmqdm2",0.464315963118044,0.410904829331931,0.500000000000001,0.375000000000001,0.0150156731892072,0.442623867001621,0.132331013181597,0.218804348388387,0.206240771428395,"adults"
"1197","stairs_2",11,"cfv5hmqdm2","cfv5hmqdm2",0.543263331539097,0.376297763722702,0.53934504065149,0.372575329439998,0.0150156731892072,0.841258643831329,0.000929776487898524,0.15737890841757,0.000432671263201806,"adults"
"1198","stairs_2",12,"cfv5hmqdm2","cfv5hmqdm2",0.545426273139674,0.442267482540294,0.544194381771496,0.451265410742976,0.0150156731892072,0.998653538065958,0.00134448200501874,5.86606841073608e-07,1.39332218258151e-06,"adults"
"1199","stairs_2",13,"cfv5hmqdm2","cfv5hmqdm2",0.585440692750344,0.441186011740005,0.583539422422985,0.448840740182972,0.0150156731892072,0.998022841370531,0.00128375016961589,2.56707408888114e-09,0.000693405892778989,"adults"
"1200","stairs_2",14,"cfv5hmqdm2","cfv5hmqdm2",0.620047758359575,0.443348953340582,0.622884463074475,0.446416069622969,0.0150156731892072,0.840640107755922,0.000904782671087384,0.157218708620099,0.00123640095289154,"adults"
"1201","triangle_1",3,"cfv5hmqdm2","cfv5hmqdm2",0.643840115965917,0.500666905755865,0.402922597226616,0.318952335376556,0.0150156731892072,3.81551922266924e-63,1,2.97117159457457e-58,4.4452663238293e-16,"adults"
"1202","triangle_1",4,"cfv5hmqdm2","cfv5hmqdm2",0.49351567472583,0.179470078070213,0.597077402773384,0.318952335376556,0.0150156731892072,1.66935684222466e-20,1,3.78103377038012e-26,5.64293233514051e-21,"adults"
"1203","triangle_1",5,"cfv5hmqdm2","cfv5hmqdm2",0.500004499527561,0.487689256152405,0.5,0.487095329246885,0.0150156731892072,0.999700946308367,0.000299053691633011,1.11323397860924e-83,8.70093620808533e-32,"adults"
"1204","triangle_1",6,"cfv5hmqdm2","cfv5hmqdm2",0.402672127501605,0.320061282107704,0.402922597226616,0.318952335376557,0.0150156731892072,0.999700323741034,0.000299676258965645,5.04067331969361e-83,2.0452205796674e-31,"adults"
"1205","triangle_1",7,"cfv5hmqdm2","cfv5hmqdm2",0.601662754754669,0.317898340507127,0.597077402773383,0.318952335376556,0.0150156731892072,0.999686172032806,0.000313827967194013,3.73730436424176e-85,6.58423083311939e-33,"adults"
"1206","triangle_1",8,"cfv5hmqdm2","cfv5hmqdm2",0.495678616326407,0.486607785352116,0.5,0.487095329246885,0.0150156731892072,0.99968840462312,0.000311595376880395,3.52377292696582e-85,3.99813863783486e-32,"adults"
"1207","triangle_1",9,"cfv5hmqdm2","cfv5hmqdm2",0.401590656701317,0.313572457305973,0.402922597226616,0.318952335376557,0.0150156731892072,0.99968015118546,0.000319848814539973,4.64544734083852e-86,4.12182075452101e-33,"adults"
"1208","triangle_1",10,"cfv5hmqdm2","cfv5hmqdm2",0.59409245915265,0.317898340507127,0.597077402773384,0.318952335376557,0.0150156731892072,0.999694478163191,0.000305521836808681,4.36147209251687e-82,8.00630237608802e-31,"adults"
"1209","triangle_1",11,"cfv5hmqdm2","cfv5hmqdm2",0.496760087126695,0.487689256152405,0.5,0.487095329246885,0.0150156731892072,0.999693916992848,0.000306083007151473,5.39733598998447e-85,3.11092889176571e-32,"adults"
"1210","triangle_1",12,"cfv5hmqdm2","cfv5hmqdm2",0.403753598301894,0.317898340507127,0.402922597226617,0.318952335376556,0.0150156731892072,0.999699986001907,0.000300013998092489,4.90470045107202e-84,8.78309377958723e-32,"adults"
"1211","triangle_1",13,"cfv5hmqdm2","cfv5hmqdm2",0.598418342353804,0.313572457305973,0.597077402773384,0.318952335376557,0.0150156731892072,0.999680134144575,0.000319865855425252,7.92204284755472e-83,5.14402861593136e-32,"adults"
