"","changepoints","func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sampled_sd_x","sampled_sd_y","sd_x","sd_y"
"7211","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.793391916979733,0.31989097253888,11,1.93644543838167,1.51460641000721,10.4450564297195,8.72250325873647,-25.5798651139234,"increasing_lines",112.71893254382,84.9377933705643,3,0,2,0.0533746369764155,0.0547348288779557,0.0545656193571096,0.0542149812340201
"7212","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.686294062915693,0.729148484787196,12,1.38148475381665,1.84189083099541,6.51599062681759,6.71755263935879,-22.2853237447691,"increasing_lines",50.8518357631995,97.1297382609242,3,0,2,0.0842442111904926,0.0603066224903164,0.0759424321151822,0.0598188866051928
"7213","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.330916127852291,0.618264692339476,13,1.25150881143193,1.36792269913113,6.11752326102774,1.95778525207399,-22.6553829433676,"increasing_lines",26.2177561226349,53.8366521718511,3,0,2,0.136307451741909,0.109479667141018,0.110998021253331,0.109560255674902
"7214","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.57708341894997,6.23676321528227,14,1.72407344609202,1.282430951551,7.67246353652854,2.80358559551414,-24.6695893992981,"increasing_lines",90.3171103512502,57.6786809193349,3,0,2,0.0568180895031631,0.0868760774615882,0.0569191022726016,0.0941927965527195
"7215","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.476664376189539,0.520718089031583,15,1.43892618227339,1.46846671384688,7.46594637333888,2.56364674944176,-22.2364922728262,"increasing_lines",89.7123383445096,89.7591904870961,3,0,2,0.0571162213547291,0.0791493190846162,0.0549421816446475,0.0763054831412779
"7216","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.500570606321718,0.377757573537948,16,1.55891601987539,1.37696780779126,5.08350315545176,3.06549600461887,-20.8112011007808,"increasing_lines",34.5474159765855,60.8250538844776,3,0,2,0.107879563775879,0.0776457453500726,0.0972885792544209,0.0874111315499695
"7217","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.40790045005775,6.31420792348275,17,1.48379003489742,1.26026228959131,7.27108573943054,7.1964421258864,-24.7248802620797,"increasing_lines",40.2424775498644,91.7188110427284,3,0,2,0.0778194554692296,0.0615089497223814,0.0817322203328178,0.0576800646410376
"7218","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.049966742319,2.20935063270442,18,2.33830464547823,1.45667950463215,1.74656526517107,3.1736310707803,-23.7827372125215,"increasing_lines",38.0075358316305,43.9786971262735,3,0,2,0.186646714120856,0.10101705299624,0.167761580429624,0.100462973366776
"7219","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.611743722506474,0.151753405841557,19,1.80058938410906,1.19453816535416,5.70098310863324,1.80863275147936,-21.3935945789649,"increasing_lines",45.2971614549605,50.9105126240347,3,0,2,0.0858736145339701,0.118647944650925,0.0885538874482828,0.119570996853912
"7220","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.619493715221283,0.874797457302701,20,1.16302882400652,1.81824063000934,6.58918838672385,3.0852589545796,-23.2765297587463,"increasing_lines",90.7595913040962,88.7700510834949,3,0,2,0.0644093827140823,0.0723634903082349,0.0619536159785509,0.0759469625310017
"7221","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.137820228487114,0.37845777766983,1,0.153770004025286,2.10395832443622,6.99771532908159,3.21479755162935,-20.7339263670667,"increasing_lines",57.831273962753,107.584473475794,4,1,2,0.0522187960538182,0.057592884230322,0.0514842610472951,0.0540330384155695
"7222","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0396794349054678,2.58978810348475,2,0.0321004377949504,2.04272414449565,37.0776299202338,3.882140778987,-21.0140759924042,"increasing_lines",38.8941028269537,89.4518470156839,4,1,2,0.0258548370443346,0.0512734023418636,0.0262733906739392,0.0534690343590596
"7223","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.319665257583006,7.06223058344475,3,-0.0420169989945826,2.42846456106692,18.9837084992108,18.5348620216649,-24.9401600188481,"increasing_lines",82.6717037685905,97.9121637273817,4,1,2,0.0257303508696919,0.0410924334689329,0.0253218724604625,0.0396070003931447
"7224","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.24203632221339,1.11452750415055,4,0.0583260842372852,1.67929014616748,22.2999188889736,3.1589466851302,-21.7742062095862,"increasing_lines",102.988393915731,64.3687584266726,4,1,2,0.02085017687202,0.0787976253864409,0.0211959683090585,0.0755657190240817
"7225","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.370974650015341,5.11162406349695,5,-0.0871549500357217,2.49196198919845,35.6480756574689,6.30415068758891,-20.9144712366713,"increasing_lines",62.4483978502973,84.0558150992072,4,1,2,0.0219777141078891,0.0632411060450449,0.0225416682608886,0.058598168939088
"7226","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.506148729299977,1.48078434828878,6,-0.46724889761953,2.49634266087865,7.56121822161939,8.85130870006577,-21.6482695353763,"increasing_lines",91.8076111995683,68.6545604371693,4,1,2,0.0515947469436489,0.0645971366497134,0.0521724557504054,0.0597653498362623
"7227","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.108201781841901,1.01042404601889,7,-0.0023859915798156,2.14570481184864,34.8503126262027,1.40579169478559,-20.0950518085216,"increasing_lines",39.2246785841591,80.439842945277,4,1,2,0.0271634421287282,0.0963180561124175,0.0267100142947282,0.0942247360078293
"7228","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.143271722406788,1.19369419275993,8,-0.0578060618523303,2.1840936165715,9.04704482190996,9.76740158278949,-19.8733874051525,"increasing_lines",44.6419470419842,42.5728953030859,4,1,2,0.0467636655765499,0.0521358475322618,0.0496196751406254,0.0527111761324589
"7229","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.173741326007276,1.15366608027819,9,0.0559336627992541,1.77279164292242,12.1055155901532,2.54943657888368,-21.5820798740076,"increasing_lines",102.705588277428,40.0096628636576,4,1,2,0.0290285462891275,0.107409077204064,0.0285163976685554,0.101285108314564
"7230","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.206457208662704,2.4216161003076,10,0.219271726106745,2.17097789731616,13.9905575339703,1.87056106036134,-21.5561169408521,"increasing_lines",26.9612909448843,63.5538177905416,4,1,2,0.0565863866178456,0.0901131664412461,0.0591970058705151,0.0923640293678752
"7231","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.4588033843848,2.94840786448226,11,0.0500209822061177,2.61588073046814,28.0609163065386,4.26012843059369,-19.1805109297219,"increasing_lines",39.6078867397568,65.9593271953399,4,1,2,0.0307707777822928,0.0768117651095134,0.0301919253064527,0.0814170580968633
"7232","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.00904501700734,1.55119791539917,12,-0.00927789036845115,2.00789392251692,58.6025557466781,3.37796036038398,-21.2609708814775,"increasing_lines",76.516569775597,77.3980155314311,4,1,2,0.0155278509320111,0.061216895956952,0.0148575610235346,0.0614533254726386
"7233","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.000428977430563,0.0891198147100343,13,-0.000572087888321588,1.99991938666333,33.979159248165,14.2832401584131,-23.0345788824739,"increasing_lines",62.7995473186188,84.1117469801486,4,1,2,0.0216255864062626,0.0275727214771504,0.021477623170081,0.0286808415011771
"7234","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.521364462514431,3.00664017971008,14,-0.00732370705645555,2.70212672588184,70.0706778605126,3.50528871360749,-22.9820801187726,"increasing_lines",104.253579117992,64.4451920362676,4,1,2,0.0118046981804082,0.0865434480150311,0.0116563581048004,0.0922609199763727
"7235","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.146481961452511,0.844177864586374,15,0.0478063699945615,2.19139940624125,21.194327055622,4.97567760235375,-18.1805840607002,"increasing_lines",46.6358704497836,44.7291160180344,4,1,2,0.0262436407670177,0.064378725358879,0.031889375267103,0.0695458505041847
"7236","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.358100776592053,3.16401578077923,16,-0.122883436921561,2.46636642007756,43.383940214003,16.6260749371449,-22.2426775338948,"increasing_lines",73.8278418786782,53.4302543237019,4,1,2,0.0225296100227041,0.0564262088111309,0.0204767590998545,0.0575155726204013
"7237","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.156750878941563,0.162669611287958,17,0.204255110216857,2.05335778019154,20.1564106883738,3.23836843098313,-19.9494315547612,"increasing_lines",47.0618369953318,91.6228388480105,4,1,2,0.035782623970282,0.0575818656700036,0.0388693807223882,0.0578867019948544
"7238","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.112168711956601,1.27929146995512,18,-0.0641690061054401,2.13676095735754,13.5792173480351,3.93915878901743,-18.8072618746606,"increasing_lines",65.0596591393084,75.0359033326131,4,1,2,0.0340154094178854,0.0588753192413772,0.0338990352908923,0.0589433530676156
"7239","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.729918634251219,4.9134142552881,19,0.133290331413342,2.97396387165585,18.4485161269776,1.73780157026321,-21.6458785720208,"increasing_lines",81.9835423162578,58.4215617584997,4,1,2,0.0263861948349956,0.135481748092538,0.027771124971254,0.135960691128071
"7240","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.326864230400292,0.802278975859729,20,0.13453437413594,2.41915389068053,11.3669560977642,4.16081591756996,-18.3228847201745,"increasing_lines",74.8492505684394,66.1249807042263,4,1,2,0.0409389955076386,0.0713747173513284,0.0359362766198129,0.0708763094437863
"7241","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.245577099836109,3.01008583953705,1,0.994760385522075,2.33069761655266,58.1007493057437,16.0080119512658,-22.6954046893064,"increasing_lines",72.0532125823632,67.2247904835573,5,2,2,0.0808066623279148,0.0914209155457132,0.088219337164538,0.0922615635919107
"7242","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.218355840978036,0.861439537470022,2,1.06350200158913,2.2871399630638,27.6893598265864,2.26674519852213,-18.2816183401518,"increasing_lines",52.7196562923549,53.372870258114,5,2,2,0.102921173484592,0.147273661875385,0.10476927509784,0.130118966774078
"7243","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0511226541878455,0.0597544953535809,3,1.06854806376995,2.00645302983855,31.3182880609103,3.20904795170812,-19.5235829179661,"increasing_lines",36.2263129727752,36.8201437643013,5,2,2,0.122531469218174,0.122100411204563,0.125448418392058,0.124991574757496
"7244","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.13953806400846,1.52160087192572,4,0.862683665740697,2.12830034848764,24.9488633167834,4.49944390256259,-19.4669737307258,"increasing_lines",60.8105204898638,79.7714427748873,5,2,2,0.108786177471378,0.0913305879378166,0.0986721071706935,0.0845726334703611
"7245","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.121196068829412,0.962789975464371,5,1.00953495746043,2.16294609892236,46.6141371328097,9.17489778906326,-20.2147629232143,"increasing_lines",53.1512795270735,76.7667362330906,5,2,2,0.090467185711842,0.0805121753117389,0.102850453151689,0.0793074762426488
"7246","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0031237292197136,4.9155458541319,6,1.00055646435069,2.00417002158335,28.2793776163438,3.96581655001728,-20.7742879129805,"increasing_lines",67.8569862069236,55.1508648587305,5,2,2,0.0885438892142802,0.103267370268518,0.0923055121440911,0.0971651484524436
"7247","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.189195342081788,6.87439321623476,7,1.04994818631895,2.24986161339014,39.2175082755389,3.90294427835194,-22.3947007448684,"increasing_lines",71.3315014474632,86.8945891462473,5,2,2,0.0956929934114796,0.0888264536282078,0.0894074177703257,0.0894995635842629
"7248","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0075819969898094,2.62871022778786,8,0.994376480246195,1.99147669045298,18.1075368821949,3.0387772797705,-19.4765450107014,"increasing_lines",52.8857805234218,66.4508513121019,5,2,2,0.117445665503838,0.0857498150613255,0.106096552799099,0.0943216318325509
"7249","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0349919949564867,0.52530262573436,9,1.03197313908925,2.03462134972625,51.7559946587442,3.14789004333733,-19.5097341229093,"increasing_lines",56.1616939709485,60.912039540075,5,2,2,0.0953367386740504,0.114746796633735,0.0999640579472679,0.0995111421688911
"7250","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.353321803741943,1.06227481737606,10,0.953526258632515,2.47357301456821,21.534304480434,9.44874617478877,-20.9113302864617,"increasing_lines",49.7428426984446,18.9023426736355,5,2,2,0.118787768273524,0.191566721957563,0.108644477131365,0.196212993713508
"7251","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0646641106160296,1.61427986772897,11,0.928413494445738,2.04959623077646,111.620927373943,4.70311847619502,-26.4897920516976,"increasing_lines",98.6517798389639,53.0261597628327,5,2,2,0.0731519963211977,0.0974610268944854,0.0751713362872832,0.0978220860774053
"7252","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.0392401931777915,4.21235282452665,12,1.049935144097,2.01730306737265,42.9538428940864,2.21525888959596,-21.4810023240504,"increasing_lines",77.3966045528644,59.9114927174962,5,2,2,0.0904798827812788,0.11165376346799,0.0857144012446751,0.109981386543963
"7253","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.157529532570577,1.27857773591674,13,0.910096554598951,2.1921677510098,27.4373873049133,3.22351796503532,-19.0488018951942,"increasing_lines",63.3744489078799,80.8503445799831,5,2,2,0.102225230214786,0.101855990538367,0.0959149207042491,0.0932795653771781
"7254","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.400215320205417,3.12253660744539,14,0.896892048698088,2.52904942384123,25.6308583614978,7.77510330404759,-19.3951686259325,"increasing_lines",46.0825161403852,72.6039323758849,5,2,2,0.11344790110858,0.1091174370588,0.112529229108323,0.107479644897984
"7255","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.159890142656417,0.261739106113847,15,0.802607498779438,1.91393966625426,17.279080735406,1.9361598572247,-19.7454749331871,"increasing_lines",41.345458987441,68.8556585877149,5,2,2,0.115204029540981,0.103504537014841,0.122039314509184,0.103532633248966
"7256","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.288783103474514,0.249518676530077,16,1.35943527106706,2.14856468285305,16.0225537703252,1.29498422239249,-21.5577956313499,"increasing_lines",84.8060463801213,58.7815716421617,5,2,2,0.0989184173543286,0.141732641862659,0.0893457211877887,0.138209890739231
"7257","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.402905182559356,3.11320809878734,17,0.904014284063764,2.53406896694178,54.8148251658849,3.35543299508067,-21.9713808280619,"increasing_lines",44.1481978045042,30.2500716658002,5,2,2,0.113918715934517,0.204678695772207,0.112818194208931,0.181141174936965
"7258","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.592782388354552,0.906426416202965,18,1.1169233405375,2.78974089114384,29.028839575298,8.72357551899976,-22.2681103627903,"increasing_lines",24.6147980992065,27.1513437779591,5,2,2,0.176540665106242,0.210435408979318,0.152192820513399,0.20382585931172
"7259","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.258871842961,3.35898693599375,19,0.813655736234871,2.2946669903661,4.36642692155359,15.1916563914551,-23.0628238159748,"increasing_lines",56.26290927199,34.8634289313946,5,2,2,0.118090128857175,0.131967061613765,0.118159482228625,0.124042339549276
"7260","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.124039496010995,6.44279091988871,20,1.12824950196282,2.10704769607176,23.9684688621904,5.64154089319641,-21.8032176867048,"increasing_lines",46.3107646411308,45.1699451638129,5,2,2,0.100743944278337,0.109523045726808,0.112812745731333,0.10594756825591
"7261","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.688256207034215,0.0970637710169871,1,2.91617890558669,2.14077999565776,0.90255918919776,38.5911879655537,-21.9581078879172,"increasing_lines",58.3279487826283,90.595022111786,6,0,3,0.181100524946078,0.0863404425663725,0.16271259758943,0.0900891551469154
"7262","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.30526263607823,0.0204969962602438,2,3.7569947809829,2.05658882455482,1.60101938097431,20.1526613027915,-20.3160146508312,"increasing_lines",60.0308358991603,54.6333711902687,6,0,3,0.204914733107404,0.105475145994988,0.195245605045288,0.109339586291307
"7263","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.250752974412938,6.04040068853639,3,2.33703009711445,2.02141711129843,2.417424716658,53.2995978569407,-28.0157535245614,"increasing_lines",67.7192765880529,124.458052094199,6,0,3,0.0804307521906571,0.0712770492174337,0.0832521214249823,0.0688059706011704
"7264","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.713600145415428,0.0077641202327614,4,2.9609932439046,2.01172071204988,5.75715201324838,63.7057705919462,-24.8958589760218,"increasing_lines",94.5870439027526,63.6616356525118,6,0,3,0.0946270262824995,0.100019058949615,0.0845204896194092,0.0947103170589229
"7265","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.356404530760098,0.138675623170162,5,2.46865651773713,2.10373394604394,1.76885591062157,15.5977618488095,-20.2665619217543,"increasing_lines",44.0374503132037,54.6634061604373,6,0,3,0.116051893373293,0.119649289716622,0.123455610870721,0.114968621418359
"7266","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.346938245240634,7.94983462581858,6,2.46580069787347,1.96321893741784,0.83237838890517,40.7345685641516,-27.066590489569,"increasing_lines",22.6856853044537,74.8961116142861,6,0,3,0.209652009421638,0.076168553019179,0.236160868198364,0.0840420885369392
"7267","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.748341141904028,0.0810812806976889,7,2.99969009541553,2.12801564335294,1.51847341484668,7.29093272036871,-21.9631774936794,"increasing_lines",89.3189796269984,32.2442948682693,6,0,3,0.111007566652619,0.155695026465808,0.115723033354033,0.158831461993065
"7268","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.979689348649715,1.94417118252975,8,3.31435888822605,1.88443998390671,2.25957879252456,28.0505423245455,-21.1361612891707,"increasing_lines",49.5038896239129,55.8523596121708,6,0,3,0.151869279796281,0.0958947213515918,0.166196932864033,0.0906240158204934
"7269","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.419265202470131,2.06889198714236,9,2.56135633867467,2.06098557778184,1.61921537826104,12.7733566427556,-20.8409233790621,"increasing_lines",53.528263018416,54.9454909463079,6,0,3,0.117300618458471,0.111995409758595,0.120465894351697,0.111770312515267
"7270","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.226473776338368,1.95442187577188,10,2.3042297236989,1.97818170162051,0.505432471720561,48.8247724639447,-25.7291670254762,"increasing_lines",34.3492173797306,21.4339961889397,6,0,3,0.240788667034781,0.16818039166874,0.239611692246567,0.156293095610929
"7271","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.834276433769551,2.0703455293973,11,3.11673702808947,2.12390245616879,6.28262258593868,35.8028373000931,-25.0192510552291,"increasing_lines",51.0155760193506,32.5398408640382,6,0,3,0.129494836716328,0.143059079248315,0.127586247957602,0.14695671587103
"7272","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.763538240440059,0.147364013353709,12,3.00089333268081,2.23591439184387,1.90964606459085,18.6269125940678,-21.2121969243468,"increasing_lines",61.6829421336519,84.8492559622743,6,0,3,0.153529193441643,0.0927185583509038,0.131015941123808,0.10215088454133
"7273","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.016294133472077,1.34678286762247,13,1.98862864437011,2.01876860762615,0.80179462437852,38.1665496831188,-22.9013760149092,"increasing_lines",89.2979094288326,71.8519788744597,6,0,3,0.115746214455806,0.0875291801652888,0.117528175391534,0.0906315096286297
"7274","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.777913467226083,0.0288217287058509,14,3.04660731446461,2.04741552109653,0.410313020429064,17.5553550510275,-21.4648730079986,"increasing_lines",87.4058672087389,62.8700139966873,6,0,3,0.209900008314886,0.0981807868753461,0.185469678378854,0.101792718449044
"7275","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.232091690537981,3.79075103963087,15,2.29584395265148,1.89909974640635,1.43423829691731,18.8092533832424,-22.4404065076019,"increasing_lines",41.2606574297495,51.8289061876296,6,0,3,0.130494028742453,0.0915068095374564,0.13281653813139,0.0971730625663822
"7276","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.480379862368161,0.205432889895341,16,2.61357417365168,2.20516759418994,1.27236843185682,13.9262471364343,-20.8648631408228,"increasing_lines",49.0456858950102,77.8877117365073,6,0,3,0.136336043781938,0.110325494497154,0.140896173028263,0.105170357834644
"7277","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.473476418513964,0.124714235367781,17,2.62547323220661,2.1241225175601,0.965662940408473,32.6737842326784,-21.8329308552255,"increasing_lines",75.0376652826752,31.634978917794,6,0,3,0.110306940085042,0.151967423839622,0.128279313847449,0.149282920187379
"7278","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.586348441147337,0.0654900752704916,18,2.78550949723317,2.08109285365283,1.82920859401083,43.2181717950026,-20.5521612759989,"increasing_lines",65.1255939912222,57.4139649517925,6,0,3,0.115568993897906,0.102863573079392,0.115809342069483,0.106897549144329
"7279","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.490507308044574,0.0779518987196436,19,2.65566091355334,2.08068707591675,2.38435777010383,24.8645060383224,-22.8236824969615,"increasing_lines",19.1248367668727,58.717693115934,6,0,3,0.213724636621963,0.115632210045367,0.180601282490837,0.107030471601488
"7280","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.67844179093892,0.0227279613848946,20,2.91313180380417,2.03261357411484,0.952452602421846,17.8343667560985,-20.422857245003,"increasing_lines",42.7820180152412,35.4955891345852,6,0,3,0.207528569098804,0.148098774250995,0.185688764126487,0.132831949480554
"7281","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.156683153891565,3.15487179119042,1,0.0508299918601782,2.79519518557864,1.90053996450445,4.60501006245232,-25.9156949222391,"increasing_lines",77.8131017281764,36.9913250104961,7,1,3,0.118754893089466,0.12170043457813,0.120002664424172,0.122033623843716
"7282","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.364468009843533,2.88659658500846,2,0.0869768919787736,3.48309210129271,2.43470546645157,6.70151489314764,-23.4579540913419,"increasing_lines",77.1800202062074,82.4335326179458,7,1,3,0.0997765617056012,0.122936043127528,0.116557337426147,0.127761469398114
"7283","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.468137236516875,1.31079686049159,3,-0.295717315440294,3.5568262960367,8.02312678873106,3.02940517018031,-22.3083296637767,"increasing_lines",39.0920800417803,88.9167866255848,7,1,3,0.0924524983738715,0.122757581877536,0.0996479281303353,0.136132340708012
"7284","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.685008538360273,3.40860461183693,4,-0.552304100115499,3.73896784809806,17.5002035330724,10.0300259001011,-25.8965854815563,"increasing_lines",27.4499923102656,57.7388529664961,7,1,3,0.0819096824670585,0.173997702305363,0.076763259420581,0.173437630402026
"7285","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.0558719537072753,5.28453803281556,5,0.0325233096012854,2.93214421777518,3.44074504626119,4.89257695146893,-26.5975440625818,"increasing_lines",46.7013150513032,98.389991852151,7,1,3,0.119689760622386,0.0829203818521251,0.135700397980741,0.0829231432211671
"7286","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.266114708770278,4.12228395825137,6,-0.351807400733089,2.93158016254912,7.94435599775612,6.57446460068909,-24.3644855439638,"increasing_lines",47.531907765858,51.9832166475889,7,1,3,0.0860665347648993,0.117084304506889,0.0858288916823411,0.109092547177315
"7287","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.237552292081494,9.26361159745204,7,-0.12872376809843,3.29289302075089,4.68798960152377,1.38117962631838,-28.0182269997563,"increasing_lines",50.2304987852262,24.921312628877,7,1,3,0.120366256168639,0.270830867682318,0.111054517015318,0.251960562894115
"7288","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.524871734340641,1.53627154177757,8,-0.527497948184159,3.47057114591615,5.01131815533694,4.51514495055906,-21.5891831861493,"increasing_lines",91.2805406818632,42.9188175500816,7,1,3,0.0616774112990364,0.195696956811917,0.05912904109393,0.17941608279702
"7289","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.491646427755697,1.24489611600994,9,-0.248477956539534,3.61375046518197,8.66381849438975,4.67487218121088,-21.1850480419856,"increasing_lines",61.5125808590573,50.5533264516294,7,1,3,0.0918269546239061,0.181680828372355,0.0826282987908414,0.178882634142372
"7290","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.381924483987745,1.15768612426591,10,-0.126106844166768,3.49867127518633,4.03089981370877,9.91560135589244,-21.8691093645522,"increasing_lines",39.7083099845454,43.3783704965641,7,1,3,0.11002610629597,0.163558635004964,0.128206773117999,0.173710148129328
"7291","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.614298815193651,1.71305713151218,11,-0.744702050151866,3.36040171980114,6.33749503253639,7.20742576780263,-24.2815025660401,"increasing_lines",52.3915571804358,127.296563785214,7,1,3,0.0586118245368107,0.0967505404864977,0.0602359843992846,0.0950490212143297
"7292","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.3180719472047,0.54562636673546,12,-0.280437903745518,2.67618085507818,4.49640378271393,1.77211815371543,-22.6584408103135,"increasing_lines",41.5703088058547,65.8209515866725,7,1,3,0.116165684917537,0.107045716594517,0.109223836999353,0.11053190744553
"7293","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.518141107260367,1.42779806196739,13,-0.434422904834798,3.54610872507701,13.8055994375505,9.73881161988797,-22.5119826632695,"increasing_lines",37.8394078302189,58.0841730105796,7,1,3,0.0843398163383947,0.148532129754221,0.0800349675639922,0.155059572362215
"7294","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.326866272200467,1.13696232155796,14,-0.0939795545661226,3.43006946681972,10.8656519031378,6.29575268931515,-23.8289734329182,"increasing_lines",92.2072908639677,48.289225562954,7,1,3,0.0755158695271753,0.178483771436395,0.0764386443713017,0.161548316775203
"7295","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.250368125144703,5.44376371692772,15,-0.216466255425039,3.25853535941117,7.23394348270692,10.4973751074678,-28.9253120272922,"increasing_lines",123.119255434736,106.48397733233,7,1,3,0.060680809025454,0.0996006439526014,0.0619735259332816,0.0949246916040313
