fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"SquaredExponential(0.009704134053623546, 1, 1)","SquaredExponential(0.5869607488916607, 3, 1)",0.0030124909922046,0.0098473459739878,2,-1.3629942646244013,1.8272702548035307,0.5000000000000002,0.9999999999999996,-58.20733839876972,0.563060210017522,0.2616420317251884,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0792592000262439,0.0171141381913211,-100.54646246132374
"SquaredExponential(0.09075101774364266, 3, 1)","SquaredExponential(0.397054777156798, 2, 1)",0.0099696900071961,0.009967478293017,3,-0.03337459838365575,0.45430869151829345,0.5000000000000002,0.9999999999999996,-249.5410094881388,0.28034582863168933,0.2214755099772264,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0196484459077971,0.0122628503799181,-8136.848481162339
"SquaredExponential(0.03760408206726369, 1, 1)","SquaredExponential(0.008565770786619393, 1, 1)",0.0067081146893564,0.0027887626678955,4,-0.5249297521312322,1.2592294139707625,0.5000000000000002,0.9999999999999996,2.304420795016882,0.36873371371200037,0.6049455850101774,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0339911379069608,0.0914897902058264,-19.188196113820297
"SquaredExponential(0.32947674075043587, 2, 1)","SquaredExponential(0.8210931471100189, 2, 1)",0.0098908947849768,0.0099997856357534,5,-0.011108587648748891,0.4813023811347543,0.5000000000000002,0.9999999999999996,-146.95562555375244,0.22201539315097152,0.217917077435436,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0123227086989951,0.0118719631595004,-173.62791516162105
"SquaredExponential(0.014318501110515986, 1, 1)","SquaredExponential(0.4661695691724284, 3, 1)",0.0074096319968699,0.0099197257252703,6,-0.9167124767825392,1.828266219737814,0.5000000000000002,0.9999999999999996,-56.77156393324441,0.5508384032781366,0.2651769609130444,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0758557366315016,0.0175797051497695,-72.60193113130211
"SquaredExponential(0.018590096339464852, 3, 1)","SquaredExponential(0.0391113760916352, 1, 1)",0.0099962906746676,0.0076089311496357,7,-0.010422775205424895,2.0740307517423036,0.5000000000000002,0.9999999999999996,-158.76900706334075,0.2820639080221919,0.3800314955082446,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0198900120521878,0.0361059843945582,-285.51542646778825
"SquaredExponential(0.1899772400450893, 2, 1)","SquaredExponential(0.5317736176408778, 3, 1)",0.0099987483185638,0.0097879700578003,8,0.004421433435695565,1.827295598381892,0.5000000000000002,0.9999999999999996,-115.5185938482541,0.22753752477343472,0.262030496860829,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0129433312950053,0.0171649953212832,-185.12206595650295
"SquaredExponential(0.12259108131567104, 3, 1)","SquaredExponential(0.03672713129448619, 1, 1)",0.0099440509245206,0.0068319152589585,9,-0.054382062105604145,2.0301948149668734,0.5000000000000002,0.9999999999999996,-158.73436328038824,0.2788516004290863,0.3738501527645062,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0194395537654656,0.0349409841805111,-222.3849657885261
"SquaredExponential(0.04292701000276229, 1, 1)","SquaredExponential(0.7816047725242413, 3, 1)",0.0037983035634721,0.0099413288645901,10,-0.5665843070846535,1.8318327465485789,0.5000000000000002,0.9999999999999996,-58.61308490562334,0.2910573778989635,0.2590945868613482,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0211785993073549,0.0167825012352131,-100.62184736304552
"SquaredExponential(0.016186023861738966, 1, 1)","SquaredExponential(0.8326536010103152, 3, 1)",0.0070152745348179,0.0099664750354858,11,-0.840296899312369,1.8333854698064345,0.5000000000000002,0.9999999999999996,-55.92659948318879,0.514206163927715,0.2584741176853334,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0661019947553139,0.0167022173783029,-81.54671600038643
"SquaredExponential(0.3386532696109183, 2, 1)","SquaredExponential(0.6984321473489729, 3, 1)",0.0095157510353133,0.0098014443692052,12,-0.012139217133650515,1.8297349385827717,0.5000000000000002,0.9999999999999996,-117.68730754575115,0.21766019535218548,0.2589137267986704,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0118439901601878,0.0167590794811941,-167.68022518145224
"SquaredExponential(0.04740264236430187, 1, 1)","SquaredExponential(0.655239288062713, 3, 1)",0.009173673889825,0.0099177640775289,13,-0.5961329722557398,1.8283025306039749,0.5000000000000002,0.9999999999999996,-57.209254093712616,0.38364344233865616,0.2611771914807156,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0367955727123634,0.0170533813374386,-172.75042014803375
"SquaredExponential(0.2259407532649883, 2, 1)","SquaredExponential(0.3886608344423533, 2, 1)",0.0099137872131403,0.0097482312664637,14,0.0015058388612492202,0.4522978067126511,0.5000000000000002,0.9999999999999996,-150.30178403320804,0.22533877797578492,0.219228030854012,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.012694391214905,0.0120152323780319,-189.2923311291835
"SquaredExponential(0.023386082807820827, 3, 1)","SquaredExponential(0.00732812554193908, 1, 1)",0.0099402283440909,0.0003830868796141,15,-0.010898922564362312,0.580274775327843,0.5000000000000002,0.9999999999999996,-159.93058008242585,0.2812467233327595,0.550081247748703,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0197749298463534,0.0756473447811925,-179.6965077994509
"SquaredExponential(0.02666979436257531, 1, 1)","SquaredExponential(0.7930664096456452, 2, 1)",0.0090969248087941,0.0099602379675281,16,-0.526470040294674,0.4802145973130516,0.5000000000000002,0.9999999999999996,-88.2855788563316,0.45624190624501904,0.2176652661957092,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0520391692535221,0.0118445420270122,-119.93962473733966
"SquaredExponential(0.9871951291947355, 2, 1)","SquaredExponential(0.8602109371708841, 2, 1)",0.0099827988484427,0.0099602165049693,17,-0.04573360667940518,0.4825908713119569,0.5000000000000002,0.9999999999999996,-146.4641756361632,0.21679909516672227,0.217263489080893,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0117504619162773,0.0118008559219008,-185.43264449895304
"SquaredExponential(0.041178599959551476, 1, 1)","SquaredExponential(0.02965679235374558, 1, 1)",0.0049637960822653,0.0079118893604205,18,-0.5512623589998213,1.9406485101212967,0.5000000000000002,0.9999999999999996,1.1423778763985162,0.32327306582151777,0.421036049605745,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0261263687714108,0.0443178387669028,-33.836448097015385
"SquaredExponential(0.4799025719067613, 2, 1)","SquaredExponential(0.021223390226634425, 1, 1)",0.0099269025459344,0.0057049042249262,19,-0.026733302463923803,1.6014451050979543,0.5000000000000002,0.9999999999999996,-56.1200402458247,0.21984721912412591,0.4326337268578788,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0120831999391528,0.0467929854037344,-82.2355836741919
"SquaredExponential(0.03564395462106431, 1, 1)","SquaredExponential(0.02136504957284693, 1, 1)",0.0077877003930831,0.0079215740943366,20,-0.5117088830740215,1.6885358388224345,0.5000000000000002,0.9999999999999996,2.9041589355669477,0.39436108300236894,0.4742708305366584,square_spiral,13,-0.9999999999999991,2.0000000000000004,0.0388801659467002,0.0562332051744829,-26.799687323611277
"SquaredExponential(0.2565446893308792, 2, 1)","SquaredExponential(0.6648819045584963, 2, 1)",0.0097807482269917,0.0099507984700553,1,-1.0607516770578653,0.027438135531498098,4.440892098500626e-16,0.9999999999999998,-180.3940365009994,0.2300404682518029,0.218728120079172,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0132296542583771,0.0119604976283421,-228.7581289732794
"SquaredExponential(0.025319029302040597, 1, 1)","SquaredExponential(0.963482182313418, 3, 1)",0.0065867708435248,0.0099904741873717,2,-1.883066944422652,1.9012453968762797,4.440892098500626e-16,0.9999999999999998,-54.02774326718441,0.42074267466569537,0.2358951603522632,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0442560995712107,0.013911631669405,-99.50862136487628
"SquaredExponential(0.32014868519845574, 3, 1)","SquaredExponential(0.5385264111882988, 2, 1)",0.0099815146771492,0.0099398679150647,3,-0.5873041682766527,0.020189917252296574,4.440892098500626e-16,0.9999999999999998,-277.1545610793908,0.24089436082401872,0.2203285175577272,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0145075232692031,0.0121361639122964,-8164.818807963067
"SquaredExponential(0.028068308482904956, 1, 1)","SquaredExponential(0.04129410102620682, 1, 1)",0.0044487677434248,0.006970800318734,4,-1.9374499918233643,1.5663452246838006,4.440892098500626e-16,0.9999999999999998,1.6412321509842744,0.35854218323350756,0.3626369025008386,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0321381242894625,0.0328763807638506,-19.719176804473605
"SquaredExponential(0.4241396689256738, 2, 1)","SquaredExponential(0.1263358239865161, 2, 1)",0.0097146777303084,0.0099837030636567,5,-1.0682638027764852,-0.009335022217668465,4.440892098500626e-16,0.9999999999999998,-182.1562643661564,0.22065095180736552,0.2417357200248226,square_spiral,14,-1.9999999999999991,2.000000000000001,0.012171710633374,0.0146090395839798,-205.2551578679152
"SquaredExponential(0.02183655929371865, 1, 1)","SquaredExponential(0.5674054556143561, 3, 1)",0.0044318362188862,0.0099257132679838,6,-1.9997420120151017,1.9006175644822614,4.440892098500626e-16,0.9999999999999998,-55.61608624199595,0.39768482948458495,0.237950572886704,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0395383059005458,0.0141551187842776,-71.35097860502918
"SquaredExponential(0.5223921379408136, 3, 1)","SquaredExponential(0.021620360677045883, 1, 1)",0.0099698648533689,0.0065707031715677,7,-0.6424286894590594,1.460112885627157,4.440892098500626e-16,0.9999999999999998,-163.41763437971744,0.23881332963718532,0.4470737984673504,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0142579516030997,0.0499687453190063,-289.9070991319249
"SquaredExponential(0.590944511418718, 2, 1)","SquaredExponential(0.93132774773841, 3, 1)",0.0097983745229904,0.0094956021907347,8,-1.0565477884196781,1.9021172405579732,4.440892098500626e-16,0.9999999999999998,-125.12222326840484,0.2179791045505965,0.2303762440389672,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0118787225051699,0.0132683034543754,-192.7141923090276
"SquaredExponential(0.21220743193734093, 3, 1)","SquaredExponential(0.010220058439249696, 1, 1)",0.0099001658246187,0.0089531060407156,9,-0.5461985097295141,1.7089337920526741,4.440892098500626e-16,0.9999999999999998,-163.30709458785827,0.24148299904341752,0.674630217983855,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0145785097067507,0.1137814827542359,-226.328666002604
"SquaredExponential(0.030984536592616047, 1, 1)","SquaredExponential(0.8358250284276348, 3, 1)",0.0073357641613543,0.0099215299445821,10,-1.7876598317606303,1.9006900796807686,4.440892098500626e-16,0.9999999999999998,-54.53633888403471,0.404736325134971,0.2359826820389922,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0409528732209402,0.013921956555579,-99.80799128127842
"SquaredExponential(0.028109876202932448, 1, 1)","SquaredExponential(0.6308001019414036, 3, 1)",0.0074689944603041,0.0098362107336645,11,-1.8191942317385483,1.9003849677921556,4.440892098500626e-16,0.9999999999999998,-55.146282768218725,0.42105170394725655,0.236435238275726,square_spiral,14,-1.9999999999999991,2.000000000000001,0.044321134349222,0.0139754054746248,-80.2361983878927
"SquaredExponential(0.42511040295732666, 2, 1)","SquaredExponential(0.059295051284447356, 3, 1)",0.0096583031309805,0.0099952480157867,12,-1.0681948928341993,1.9868972663533593,4.440892098500626e-16,0.9999999999999998,-124.60487974062508,0.2200061338911535,0.2445235866762028,square_spiral,14,-1.9999999999999991,2.000000000000001,0.012100674737433,0.0149479461102486,-175.77115419828087
"SquaredExponential(0.03592074763513048, 1, 1)","SquaredExponential(0.5770540438684704, 3, 1)",0.0049829761098497,0.0090186597989223,13,-1.8131032714631492,1.9028120624683007,4.440892098500626e-16,0.9999999999999998,-62.520989988133095,0.3389412762203164,0.2269801764170594,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0287202971814641,0.0128800001215798,-171.67159523012126
"SquaredExponential(0.8908809652122629, 2, 1)","SquaredExponential(0.9947029647951666, 2, 1)",0.0099339620984782,0.0098850612298749,14,-1.0321168708281476,0.035470945086189865,4.440892098500626e-16,0.9999999999999998,-179.15678616181765,0.21680396705998609,0.215719230583856,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0117509900332368,0.0116336966109227,-221.53293074722228
"SquaredExponential(0.1656817123100423, 3, 1)","SquaredExponential(0.047796714797850755, 1, 1)",0.0099946260469561,0.0056540520905606,15,-0.5292936707923417,1.5651212190476667,4.440892098500626e-16,0.9999999999999998,-163.81991052347715,0.24334329695140092,0.322359241654489,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0148039900427944,0.0259788701700143,-187.79659566655783
"SquaredExponential(0.024236484980865284, 1, 1)","SquaredExponential(0.9542326001400977, 2, 1)",0.0096571133186756,0.0098449625131286,16,-1.8086339005308418,0.03500554150733226,4.440892098500626e-16,0.9999999999999998,-112.7499805269306,0.4803752486940978,0.2154976133447378,square_spiral,14,-1.9999999999999991,2.000000000000001,0.057690094889479,0.0116098053393195,-142.9959427109938
"SquaredExponential(0.4744434464919901, 2, 1)","SquaredExponential(0.6958318762031099, 2, 1)",0.0099910676017957,0.0099901545645634,17,-1.0654527008371133,0.02873673246391295,4.440892098500626e-16,0.9999999999999998,-177.68619868056226,0.22221470519951111,0.2188417011708862,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0123448438017264,0.0119729225428418,-216.90535428740984
"SquaredExponential(0.03183813017704311, 1, 1)","SquaredExponential(0.044213187223913736, 1, 1)",0.0057488280658665,0.0077578517866429,18,-1.83016332334835,1.5933153552571389,4.440892098500626e-16,0.9999999999999998,2.1408466874391188,0.37061714108903654,0.3686888131999408,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0343392663172527,0.0339828602446952,-33.267092361325126
"SquaredExponential(0.5540970314201142, 2, 1)","SquaredExponential(0.015201821773316063, 1, 1)",0.0099088252292278,0.0056320617126371,19,-1.0594630349241214,1.6776369323833586,4.440892098500626e-16,0.9999999999999998,-64.17121750198125,0.21972907233255512,0.5003993658291852,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0120702163070313,0.0625998813305627,-90.55803800393608
"SquaredExponential(0.02776869259247219, 1, 1)","SquaredExponential(0.03157485715767793, 1, 1)",0.0063443857273285,0.0094592228817595,20,-1.8607105673145488,1.5446070410274255,4.440892098500626e-16,0.9999999999999998,3.8457916883091143,0.40183926157429917,0.436925659286034,square_spiral,14,-1.9999999999999991,2.000000000000001,0.0403686980356444,0.0477260079356338,-26.556995284257635
"SquaredExponential(0.33916088365937247, 2, 1)","SquaredExponential(0.1618042866091688, 2, 1)",0.0099396145477979,0.0099266059642077,1,-1.689075587053708,-0.6324984129525992,-0.4999999999999994,1.0,-222.38689323026537,0.2283300240464347,0.2293960779362858,square_spiral,15,-2.999999999999999,2.000000000000001,0.0130336499702613,0.0131556401431376,-275.22072500256763
"SquaredExponential(0.021087468184748763, 1, 1)","SquaredExponential(0.9932254997479102, 3, 1)",0.0040609779083658,0.0098908272465957,2,-2.6346721241220132,1.9292517498631048,-0.4999999999999994,1.0,-54.00418647160833,0.3940959199658506,0.2251122130270094,square_spiral,15,-2.999999999999999,2.000000000000001,0.0388278985334324,0.0126688771134794,-97.77635108914367
"SquaredExponential(0.16886173985345168, 3, 1)","SquaredExponential(0.5157338158690135, 2, 1)",0.0099962537680869,0.0099240725135587,3,-1.0074308215569943,-0.5418915126775508,-0.4999999999999994,1.0,-332.845811024133,0.2301396095086561,0.2273973780518222,square_spiral,15,-2.999999999999999,2.000000000000001,0.0132410599661991,0.0129273918862108,-8219.90139922965
"SquaredExponential(0.019464028038096295, 1, 1)","SquaredExponential(0.03316871864473777, 1, 1)",0.0049890459846005,0.005326917326477,4,-2.583221942256157,1.6504722106251846,-0.4999999999999994,1.0,1.7125110289194485,0.4325100906599498,0.3563450710213296,square_spiral,15,-2.999999999999999,2.000000000000001,0.0467662446306694,0.0317454524102991,-18.860928427153095
"SquaredExponential(0.2254448500044054, 2, 1)","SquaredExponential(0.10069617878588272, 2, 1)",0.0099517023601022,0.0099789217343262,5,-1.6739359003172682,-0.6517100768358821,-0.4999999999999994,1.0,-221.39306726540437,0.22921418058079632,0.2303651220402044,square_spiral,15,-2.999999999999999,2.000000000000001,0.0131347851448314,0.0132670223631495,-246.23675396574367
"SquaredExponential(0.027990448494603054, 1, 1)","SquaredExponential(0.635544470650068, 3, 1)",0.0049669589222066,0.009888968742981,6,-2.783611017027648,1.9297633751148187,-0.4999999999999994,1.0,-53.68067578578352,0.37125921578032395,0.226406512206904,square_spiral,15,-2.999999999999999,2.000000000000001,0.0344583513254552,0.0128149771924237,-69.53199368026974
"SquaredExponential(0.31137931165974697, 3, 1)","SquaredExponential(0.04103323893662546, 1, 1)",0.0099782085382238,0.0084232111145985,7,-1.0268295508221996,1.5355187395651493,-0.4999999999999994,1.0,-177.79201385735354,0.2288890864152239,0.3877040053116998,square_spiral,15,-2.999999999999999,2.000000000000001,0.0130975534699989,0.0375785989336836,-305.00837756645615
"SquaredExponential(0.03840934747569643, 2, 1)","SquaredExponential(0.9191101697264067, 3, 1)",0.009940360186856,0.0099005159524662,8,-1.6647103419879665,1.9292422667966838,-0.4999999999999994,1.0,-130.36654017145327,0.23012671027542211,0.2254894941662044,square_spiral,15,-2.999999999999999,2.000000000000001,0.013239575695547,0.0127113779948326,-199.6311992688651
"SquaredExponential(0.6142999825886418, 3, 1)","SquaredExponential(0.020588235703718018, 1, 1)",0.0099690873386216,0.0075600129314654,9,-1.0589236868574543,1.8422332649662492,-0.4999999999999994,1.0,-178.19743769966985,0.2273906231462563,0.474659596444172,square_spiral,15,-2.999999999999999,2.000000000000001,0.0129266238737106,0.056325433124136,-243.1808152982836
"SquaredExponential(0.025279908650377325, 1, 1)","SquaredExponential(0.6625228147480412, 3, 1)",0.0055650543825929,0.0099160762915285,10,-2.738902513119267,1.9295701286760165,-0.4999999999999994,1.0,-53.17243717245497,0.39998404263997056,0.2266116121325652,square_spiral,15,-2.999999999999999,2.000000000000001,0.0399968085916534,0.01283820568833,-98.1372316297232
"SquaredExponential(0.019603977896354725, 1, 1)","SquaredExponential(0.4878899421423376, 3, 1)",0.0081956924222123,0.0099268945231041,11,-2.59394478751558,1.9318272875577476,-0.4999999999999994,1.0,-53.306983493849245,0.4951945077250836,0.2274118793825378,square_spiral,15,-2.999999999999999,2.000000000000001,0.0613044001202719,0.0129290407210744,-78.56165449547942
"SquaredExponential(0.18310401113024272, 2, 1)","SquaredExponential(0.34323453598828374, 3, 1)",0.0099853541621486,0.0098929570858522,12,-1.6692822584380027,1.940227654773138,-0.4999999999999994,1.0,-128.61822975530708,0.2299162411447809,0.2277248425344086,square_spiral,15,-2.999999999999999,2.000000000000001,0.0132153694855362,0.0129646509768303,-182.27076498588687
"SquaredExponential(0.02348794254874871, 1, 1)","SquaredExponential(0.6878850971290091, 3, 1)",0.0099400371547204,0.0098447565401909,13,-2.6648090010168684,1.9295932980391077,-0.4999999999999994,1.0,-53.39400374584763,0.48992956067488963,0.2257120390821302,square_spiral,15,-2.999999999999999,2.000000000000001,0.0600077436057725,0.0127364811466532,-169.8020534803588
"SquaredExponential(0.340045387646255, 2, 1)","SquaredExponential(0.19346166865935727, 2, 1)",0.0099976945694131,0.0099580869748769,14,-1.6892562141676708,-0.6203529936386181,-0.4999999999999994,1.0,-221.8151167391161,0.2289854261455651,0.2295270683849448,square_spiral,15,-2.999999999999999,2.000000000000001,0.0131085813467665,0.0131706687803467,-270.3546958503874
"SquaredExponential(0.8262546987193078, 3, 1)","SquaredExponential(0.014270862142927295, 1, 1)",0.009960836607338,0.0080749264147783,15,-1.0759539440161203,1.9311874106926847,-0.4999999999999994,1.0,-178.3433662472953,0.2265060087093679,0.5635424894007586,square_spiral,15,-2.999999999999999,2.000000000000001,0.012826242995362,0.079395034340001,-204.87623967176248
"SquaredExponential(0.04624208013266887, 1, 1)","SquaredExponential(0.15604396629526243, 2, 1)",0.0087083967333995,0.0099802109076653,16,-2.686562776172063,-0.6344443730914682,-0.4999999999999994,1.0,-148.05409601791422,0.37903874950081856,0.2300514093022314,square_spiral,15,-2.999999999999999,2.000000000000001,0.035917593405786,0.0132309127304857,-182.8315332488004
"SquaredExponential(0.4965666548659268, 2, 1)","SquaredExponential(0.04655178261303284, 2, 1)",0.0098511638885576,0.0099256538664372,17,-1.7069474773176128,-0.661695878859077,-0.4999999999999994,1.0,-223.4021037216297,0.22663660013022732,0.2299403311378944,square_spiral,15,-2.999999999999999,2.000000000000001,0.0128410371296471,0.0132181389709511,-263.74642431229995
"SquaredExponential(0.019638459814582152, 1, 1)","SquaredExponential(0.006798434316066812, 1, 1)",0.0069319414421289,0.0042161558108699,18,-2.5968423464232684,1.5668517769650374,-0.4999999999999994,1.0,2.150169505245388,0.47202520333503883,0.7536575094738384,square_spiral,15,-2.999999999999999,2.000000000000001,0.0557019481458711,0.1419999103965772,-32.44165224389327
"SquaredExponential(0.2162498360906752, 2, 1)","SquaredExponential(0.02735016404859787, 1, 1)",0.0099405693075454,0.0088888852968024,19,-1.672822444165803,1.6592627489738474,-0.4999999999999994,1.0,-70.84432138669642,0.2291555759543937,0.4490066180214688,square_spiral,15,-2.999999999999999,2.000000000000001,0.0131280694977474,0.0504017357567693,-98.17049670873126
"SquaredExponential(0.028873053565606398, 1, 1)","SquaredExponential(0.05353938507240277, 1, 1)",0.006061986656848,0.0096499218659341,20,-2.7712329853848616,1.4486284930517357,-0.4999999999999994,1.0,2.232915619627077,0.39047546524241716,0.3780353646717266,square_spiral,15,-2.999999999999999,2.000000000000001,0.0381177722390705,0.0357276842356213,-25.872118424993804
"SquaredExponential(0.4641050776231982, 2, 1)","SquaredExponential(0.7993889564781583, 2, 1)",0.009968903310891,0.0098931852198837,1,-2.2077056062398843,-0.3664485309402883,-0.9999999999999992,1.0,-301.8916155341763,0.4060568877646228,0.3321776229910522,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0412205490252728,0.0275854933039964,-355.0513730003676
"SquaredExponential(0.02424703496468917, 1, 1)","SquaredExponential(0.9404672191625092, 3, 1)",0.0083269027195073,0.0096315467189994,2,-3.4208553544571023,1.9452423543133834,-0.9999999999999992,1.0,-53.04483838146688,0.4590398774091336,0.2168855407402752,square_spiral,16,-2.999999999999999,1.0000000000000013,0.052679402262948,0.0117598344455503,-96.28466926048758
"SquaredExponential(0.18228949363589672, 3, 1)","SquaredExponential(0.9565985742455941, 2, 1)",0.009979754677422,0.0099988246305053,3,-1.4955972946209783,-0.35344787843729275,-0.9999999999999992,1.0,-428.2676490619516,0.2228802414648087,0.3195706378506176,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0124189005088528,0.0255313481440626,-8317.360093748535
"SquaredExponential(0.0340027092116336, 1, 1)","SquaredExponential(0.01181262772356372, 1, 1)",0.0084465336170684,0.0090001451825666,4,-3.56249600032863,1.6968528335881787,-0.9999999999999992,1.0,4.211510515410536,0.4110608597536964,0.6302931100534596,square_spiral,16,-2.999999999999999,1.0000000000000013,0.042242757605362,0.0993173511452156,-18.38784540229992
"SquaredExponential(0.5509652107422054, 2, 1)","SquaredExponential(0.8775571134978587, 2, 1)",0.0098340093913515,0.0099916175690257,5,-2.27000270376135,-0.3583503422546519,-0.9999999999999992,1.0,-300.88075781382094,0.37554456088378657,0.3257262947136086,square_spiral,16,-2.999999999999999,1.0000000000000013,0.035258429302349,0.0265244047669641,-326.73219605883224
"SquaredExponential(0.03312657812846624, 1, 1)","SquaredExponential(0.9335421016852017, 3, 1)",0.0040838961637784,0.0099926474332828,6,-3.6054327490990286,1.9447281088388335,-0.9999999999999992,1.0,-51.84733695744728,0.32713991254964275,0.220883723010798,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0267551305957469,0.0121974047727777,-67.72527569015513
"SquaredExponential(0.4495548082159489, 3, 1)","SquaredExponential(0.016283521678252418, 1, 1)",0.0099795008182967,0.0041899912016757,7,-1.4999117437462248,1.8551541282235813,-0.9999999999999992,1.0,-213.92786034091336,0.2218776944114015,0.4493624408998674,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0123074278193298,0.0504816508228717,-340.91328642381023
"SquaredExponential(0.24414260537552646, 2, 1)","SquaredExponential(0.7159978848643593, 3, 1)",0.0099189807485152,0.00992646047259,8,-2.06841995518316,1.9453476263534366,-0.9999999999999992,1.0,-142.34730594976554,0.5525819759290694,0.2206557583041784,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0763367100304186,0.012172240918198,-214.00739332422975
"SquaredExponential(0.972723496282638, 3, 1)","SquaredExponential(0.017496340167326725, 1, 1)",0.0099953320500528,0.0078236264863352,9,-1.5071604392005045,1.9370860588008618,-0.9999999999999992,1.0,-211.9585697844217,0.2208235062194099,0.5119251370015924,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0121907552247584,0.0655168364735248,-277.8956665401175
"SquaredExponential(0.030749765838962162, 1, 1)","SquaredExponential(0.5354636643513476, 3, 1)",0.0054402105517641,0.0098278141746411,10,-3.5593262945662323,1.9469197399252662,-0.9999999999999992,1.0,-52.342304535864514,0.3686687146363218,0.219980704339662,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0339791552878994,0.0120978775704434,-96.4493171252434
"SquaredExponential(0.03681521662450363, 1, 1)","SquaredExponential(0.23511007326079839, 3, 1)",0.0071777503084894,0.0099813959898636,11,-3.596683072257605,1.9668538829424884,-0.9999999999999992,1.0,-51.86369351010322,0.3795382265247172,0.2226590854006422,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0360123163483818,0.0123942670778626,-77.21056594167787
"SquaredExponential(0.9958267655655223, 2, 1)","SquaredExponential(0.9105985473072105, 3, 1)",0.0099305186370736,0.0099705405847109,12,-2.4885770375415754,1.9448037265401208,-0.9999999999999992,1.0,-141.62062294939997,0.31604259283519776,0.2206944802346502,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0249707301214986,0.0121765134015106,-196.5566660726249
"SquaredExponential(0.0377718450836444, 1, 1)","SquaredExponential(0.2775256777103061, 3, 1)",0.0097919519025464,0.0098828888510833,13,-3.5577603361418575,1.9611047388392295,-0.9999999999999992,1.0,-52.60787126705029,0.41834966755202174,0.2213791869949564,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0437541110852217,0.0122521861086369,-168.33433647533408
"SquaredExponential(0.3603017004439326, 2, 1)","SquaredExponential(0.6137761429998205, 2, 1)",0.0099177109448119,0.0099558493941999,14,-2.1286417395074726,-0.4057444097734608,-0.9999999999999992,1.0,-301.3621977956668,0.4567642772154342,0.3616030720785752,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0521584012350344,0.0326891954341658,-349.4094235823833
"SquaredExponential(0.7711322660853831, 3, 1)","SquaredExponential(0.025664061723767465, 1, 1)",0.0099760793597606,0.009303775744175,15,-1.505173692882437,1.9474505128515105,-0.9999999999999992,1.0,-212.1811333374351,0.2210750874278965,0.4654819966802506,square_spiral,16,-2.999999999999999,1.0000000000000013,0.012218548570313,0.0541683723083582,-239.35469990031456
"SquaredExponential(0.027587540690254618, 1, 1)","SquaredExponential(0.18212090947002452, 2, 1)",0.0054899521377828,0.0099300069047481,16,-3.5024141186320055,-0.8286249886386932,-0.9999999999999992,1.0,-211.69560990662492,0.38505688851418257,0.659124118315955,square_spiral,16,-2.999999999999999,1.0000000000000013,0.0370672018480559,0.1086111508364462,-246.7544071727833
