fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Plus(Constant(0.561231323649897, 1), SquaredExponential(0.3853025067558299, 2, 1), 3)","Times(Plus(SquaredExponential(0.11373847436412317, 2, 1), Linear(0.40267982270020536, 1, 1), 3), Linear(0.42574088392810816, 1, 1), 5)",1.0026778294130456e-07,1.758148080934248e-07,7,22.06099621419367,3.2140648705180386,0.894736842105263,-0.8947368421052632,3.434702998868276,0.1392653176387818,0.10692018810272685,line,3,22.1,3.0,0.0001271604431938,0.0001266695470794,-2.503734698482757
"Linear(0.5048820076053138, 1, 1)","SquaredExponential(0.326654841253848, 1, 1)",1.7765588630873143e-06,0.0003523892447992,8,22.120137085659437,2.9501108179263946,0.894736842105263,-0.8947368421052632,11.811362781412964,0.02388904941125742,0.43659733470120493,line,3,22.1,3.0,3.7416557017722063e-06,0.0021121023010326,-5.420408862570273
"Periodic(0.9780331691920449, 0.6036446970589351, 3, 1)","Periodic(0.7694595712381505, 0.5436320577043552, 3, 1)",1.7826915680720447e-11,7.117092548031338e-06,9,19.521459631076713,5.69134474886463,0.894736842105263,-0.8947368421052632,19.30107795104997,7.681543461486783,7.0537104711014464,line,3,22.1,3.0,0.3868682322326893,0.5513000710263289,-1.3225137011662125
"Periodic(0.7461794061623418, 0.7471859049577275, 2, 1)","Plus(Linear(0.08848289498031542, 2, 1), Periodic(0.6321109622388671, 0.017615079647574708, 2, 1), 3)",0.0288100763940335,8.846986253660143e-07,10,19.417593106839114,3.0452011496897256,0.894736842105263,-0.8947368421052632,-1.5404746707168782,7.662069144614537,0.32427372681163597,line,3,22.1,3.0,0.3849091352217157,0.0011651351789507,-2.6291884680396933
"Constant(0.9008598954208245, 1)","SquaredExponential(0.5439804971129147, 1, 1)",0.013749745134679,0.000392510882879,11,23.961381807147188,2.839806971278449,0.894736842105263,-0.8947368421052632,0.9952173720351468,1.7714413213875613,0.4412812782571416,line,3,22.1,3.0,0.0205740422240607,0.0021576638951829,-2766.288654439068
"Linear(0.9801983147658986, 3, 1)","Periodic(0.6674801541650097, 0.10304575948904837, 3, 1)",0.0090294969302654,0.0100012126916658,12,23.03693968450661,2.2614902109605493,0.894736842105263,-0.8947368421052632,-2.42471592701483,1.3976606716683564,1.7252956566466064,line,3,22.1,3.0,0.0128076536453863,0.0329822172060237,-2766.962138960826
"Periodic(0.2321502443313628, 0.33532995558945106, 1, 1)","Linear(0.504540485963606, 3, 1)",0.0167150647953262,6.3825151072319465e-12,13,13.167563736017685,2.985557239518868,0.894736842105263,-0.8947368421052632,17.749521153151615,12.434370364269569,0.0110277682682807,line,3,22.1,3.0,1.0137098877596764,1.3474977615390848e-06,-22.374055015618463
"Plus(Linear(0.6499205595268059, 1, 1), Linear(0.5698156003480574, 1, 1), 3)","SquaredExponential(0.18785474106953925, 1, 1)",0.0037987089819115,0.0009022795801156,14,22.450102261896262,2.951496644634486,0.894736842105263,-0.8947368421052632,-3.772288060810881,0.8969997431052539,0.69041098724128,line,3,22.1,3.0,0.0052753432387411,0.0052816324798169,-533.3578557442797
"Linear(0.4951000841405839, 1, 1)","Times(Plus(SquaredExponential(0.7145368233656431, 2, 1), Linear(0.057214881650107796, 1, 1), 3), Linear(0.8276858707195047, 3, 1), 5)",4.575359333763465e-09,0.0027973097794687,15,22.07927950708421,2.6858912253238683,0.894736842105263,-0.8947368421052632,5.980900811560035,0.014353853314172578,0.8776788683404857,line,3,22.1,3.0,1.3508374499815456e-06,0.0085354038330353,-5.557169825084328
"SquaredExponential(0.12762038617270027, 1, 1)","Linear(0.49852081608542165, 3, 1)",6.451794880342866e-17,2.564453068714616e-13,16,21.892094780261573,3.0047879785221685,0.894736842105263,-0.8947368421052632,52.8519488168553,0.3741790350256904,0.01102046331305725,line,3,22.1,3.0,0.0009179625973397,1.3457131483041174e-06,-2750.393148685785
