"func.type","tpt","emd","model","population"
"increasing_lines",7,1.82575353667908,"lot","monkey"
"3_pts",7,1.76844245007962,"lot","monkey"
"radial_1",7,1.42761630960015,"lot","monkey"
"zigzag_widening",7,8.65788600886554,"lot","monkey"
"f_curly_2",7,1.88244124798726,"lot","monkey"
"square_spiral",7,1.47217224471012,"lot","monkey"
"spiral_outward",7,1.2151107405526,"lot","monkey"
"hourglass_1",7,1.86933974187679,"lot","monkey"
"alternating_diff_1",7,1.68566113467772,"lot","monkey"
"zigzag_3",7,1.12216023278051,"lot","monkey"
"square_2",7,1.95349128441021,"lot","monkey"
"sine",7,2.70177296248007,"lot","monkey"
"zigzag_1",7,1.57673657088145,"lot","monkey"
"alternating_diff_2",7,2.65447176023425,"lot","monkey"
"stairs_2",7,1.23035455820174,"lot","monkey"
"hexagon",7,1.36311105678376,"lot","monkey"
"stairs",7,2.92322619308974,"lot","monkey"
"zigzag_2",7,1.60964808741228,"lot","monkey"
"triangle_1",7,1.24264924354505,"lot","monkey"
"plus",7,2.14401606177523,"lot","monkey"
"line",8,1.68231809973888,"lot","monkey"
"increasing_lines",8,1.08180986713187,"lot","monkey"
"3_pts",8,1.32931583324041,"lot","monkey"
"radial_1",8,0.916018587839955,"lot","monkey"
"zigzag_widening",8,8.060548901935,"lot","monkey"
"f_curly_2",8,1.55148171519199,"lot","monkey"
"square_spiral",8,1.66937607992904,"lot","monkey"
"spiral_outward",8,1.47137117544049,"lot","monkey"
"hourglass_1",8,2.0158354188925,"lot","monkey"
"alternating_diff_1",8,1.15290439610187,"lot","monkey"
"zigzag_3",8,1.13457922678767,"lot","monkey"
"square_2",8,1.91164718509079,"lot","monkey"
"sine",8,1.91023344884571,"lot","monkey"
"zigzag_1",8,0.915422577025107,"lot","monkey"
"alternating_diff_2",8,3.85906634885479,"lot","monkey"
"stairs_2",8,1.49440052627916,"lot","monkey"
"hexagon",8,1.47231329469144,"lot","monkey"
"stairs",8,2.32960849992437,"lot","monkey"
"zigzag_2",8,0.982928832448282,"lot","monkey"
"triangle_1",8,1.51435369865409,"lot","monkey"
"plus",8,2.04245742388948,"lot","monkey"
"line",9,1.5462201340987,"lot","monkey"
"increasing_lines",9,1.24282587690678,"lot","monkey"
"3_pts",9,2.25648486181796,"lot","monkey"
"radial_1",9,1.59731720605912,"lot","monkey"
"zigzag_widening",9,9.6654293823193,"lot","monkey"
"f_curly_2",9,1.67672183385988,"lot","monkey"
"square_spiral",9,1.71272904974358,"lot","monkey"
"spiral_outward",9,1.58268037492786,"lot","monkey"
"hourglass_1",9,1.62719624012593,"lot","monkey"
"alternating_diff_1",9,1.58174712747039,"lot","monkey"
"zigzag_3",9,1.70591150916691,"lot","monkey"
"square_2",9,2.13968600086398,"lot","monkey"
"sine",9,2.98897672155647,"lot","monkey"
"zigzag_1",9,1.53599349437961,"lot","monkey"
"alternating_diff_2",9,1.90074824982254,"lot","monkey"
"stairs_2",9,2.79998945065238,"lot","monkey"
"hexagon",9,1.71256441924547,"lot","monkey"
"stairs",9,3.15490863805388,"lot","monkey"
"zigzag_2",9,1.15070722069271,"lot","monkey"
"triangle_1",9,1.27155649433442,"lot","monkey"
"plus",9,1.84020437757654,"lot","monkey"
"line",10,2.31086158285901,"lot","monkey"
"increasing_lines",10,4.09375597370726,"lot","monkey"
"3_pts",10,1.36206096762947,"lot","monkey"
"radial_1",10,0.961651191166019,"lot","monkey"
"zigzag_widening",10,9.897415501291,"lot","monkey"
"f_curly_2",10,1.68494874410545,"lot","monkey"
"square_spiral",10,1.66559352856468,"lot","monkey"
"spiral_outward",10,1.70922280039203,"lot","monkey"
"hourglass_1",10,2.19126605284834,"lot","monkey"
"alternating_diff_1",10,0.865255418395395,"lot","monkey"
"zigzag_3",10,1.14963699059144,"lot","monkey"
"square_2",10,2.13515672987285,"lot","monkey"
"sine",10,3.22244842976889,"lot","monkey"
"zigzag_1",10,1.05557802534593,"lot","monkey"
"alternating_diff_2",10,1.7484292459836,"lot","monkey"
"stairs_2",10,1.74455643028736,"lot","monkey"
"hexagon",10,1.97126548887817,"lot","monkey"
"stairs",10,2.80586421769499,"lot","monkey"
"zigzag_2",10,1.38597434517114,"lot","monkey"
"triangle_1",10,1.26857798111602,"lot","monkey"
"plus",10,2.37432845406399,"lot","monkey"
"line",11,1.54991232610819,"lot","monkey"
"increasing_lines",11,2.43256042375697,"lot","monkey"
"3_pts",11,1.10581106384091,"lot","monkey"
"radial_1",11,1.58040435075941,"lot","monkey"
"zigzag_widening",11,10.6485393900521,"lot","monkey"
"f_curly_2",11,1.97282435881115,"lot","monkey"
"square_spiral",11,1.72102348575267,"lot","monkey"
"spiral_outward",11,1.91171869643386,"lot","monkey"
"hourglass_1",11,1.92697893782211,"lot","monkey"
"alternating_diff_1",11,1.48103105203402,"lot","monkey"
"zigzag_3",11,1.40858421216055,"lot","monkey"
"square_2",11,1.34014454479903,"lot","monkey"
"sine",11,1.36590485209726,"lot","monkey"
"zigzag_1",11,1.24925280547947,"lot","monkey"
"alternating_diff_2",11,2.27197765825896,"lot","monkey"
"stairs_2",11,1.04744808873211,"lot","monkey"
"hexagon",11,1.8931652519036,"lot","monkey"
"stairs",11,2.35240072034965,"lot","monkey"
"zigzag_2",11,0.757566099790485,"lot","monkey"
"triangle_1",11,1.39986618314031,"lot","monkey"
"plus",11,2.00740816492446,"lot","monkey"
"line",12,1.52711466091481,"lot","monkey"
"increasing_lines",12,1.42043981507855,"lot","monkey"
"3_pts",12,2.4507643283023,"lot","monkey"
"radial_1",12,1.05331664007171,"lot","monkey"
"zigzag_widening",12,10.6855009943069,"lot","monkey"
"f_curly_2",12,2.04066079238465,"lot","monkey"
"square_spiral",12,2.43331691360313,"lot","monkey"
"spiral_outward",12,1.88928401802886,"lot","monkey"
"hourglass_1",12,1.97762732970359,"lot","monkey"
"alternating_diff_1",12,1.13759863488601,"lot","monkey"
"zigzag_3",12,1.57570564460383,"lot","monkey"
"square_2",12,1.74114823319338,"lot","monkey"
"sine",12,2.89080769119372,"lot","monkey"
"zigzag_1",12,1.04792143060082,"lot","monkey"
"alternating_diff_2",12,3.09218962510029,"lot","monkey"
"stairs_2",12,2.94930412109799,"lot","monkey"
"hexagon",12,1.51879998758719,"lot","monkey"
"stairs",12,2.34215425445599,"lot","monkey"
"zigzag_2",12,0.693886850505913,"lot","monkey"
"triangle_1",12,1.29646209476569,"lot","monkey"
"plus",12,2.34806218108691,"lot","monkey"
"line",13,1.90352235014834,"lot","monkey"
"increasing_lines",13,1.19878552900804,"lot","monkey"
"3_pts",13,1.34744820677259,"lot","monkey"
"radial_1",13,1.52976815154384,"lot","monkey"
"zigzag_widening",13,12.8931865024716,"lot","monkey"
"f_curly_2",13,1.70524032024723,"lot","monkey"
"square_spiral",13,1.62249448854814,"lot","monkey"
"spiral_outward",13,2.46070089580548,"lot","monkey"
"hourglass_1",13,1.54076855985207,"lot","monkey"
"alternating_diff_1",13,1.55828009391605,"lot","monkey"
"zigzag_3",13,2.06209088546769,"lot","monkey"
"square_2",13,1.40879327910213,"lot","monkey"
"sine",13,2.95205191738298,"lot","monkey"
"zigzag_1",13,1.47207223133124,"lot","monkey"
"alternating_diff_2",13,1.57051523588213,"lot","monkey"
"stairs_2",13,1.44851644871387,"lot","monkey"
"hexagon",13,1.05340011727358,"lot","monkey"
"stairs",13,3.25939725633171,"lot","monkey"
"zigzag_2",13,1.47277503456808,"lot","monkey"
"triangle_1",13,1.20618391394214,"lot","monkey"
"plus",13,2.02598085011552,"lot","monkey"
"line",14,1.98330929879699,"lot","monkey"
"increasing_lines",14,1.04937929180016,"lot","monkey"
"3_pts",14,1.17641716125355,"lot","monkey"
"radial_1",14,1.24737652819732,"lot","monkey"
"zigzag_widening",14,11.3011267550537,"lot","monkey"
"f_curly_2",14,1.41459699564674,"lot","monkey"
"square_spiral",14,1.653506961996,"lot","monkey"
"spiral_outward",14,2.86650456581783,"lot","monkey"
"hourglass_1",14,1.8641339822468,"lot","monkey"
"alternating_diff_1",14,0.799984416692923,"lot","monkey"
"zigzag_3",14,1.52047490948389,"lot","monkey"
"square_2",14,2.11922631089401,"lot","monkey"
"sine",14,2.30418063040243,"lot","monkey"
"zigzag_1",14,0.556232963055652,"lot","monkey"
"alternating_diff_2",14,1.81565403509849,"lot","monkey"
"stairs_2",14,1.70959716961702,"lot","monkey"
"hexagon",14,1.49697310038046,"lot","monkey"
"stairs",14,2.19237610421432,"lot","monkey"
"zigzag_2",14,0.957074900095686,"lot","monkey"
"triangle_1",14,1.5949001408668,"lot","monkey"
"plus",14,1.90176607824069,"lot","monkey"
"hexagon",3,1.15746758471012,"linear","adult"
"3_pts",3,0.788604914268305,"linear","adult"
"stairs_2",3,0.637339050971651,"linear","adult"
"alternating_diff_2",3,0.73839894353856,"linear","adult"
"hourglass_1",3,0.841984468993528,"linear","adult"
"square_spiral",3,1.39751323537512,"linear","adult"
"alternating_diff_1",3,0.911653201989647,"linear","adult"
"triangle_1",3,1.18276006181196,"linear","adult"
"plus",3,1.40182127976947,"linear","adult"
"zigzag_1",3,0.799055698354219,"linear","adult"
"f_curly_2",3,0.863077028280944,"linear","adult"
"zigzag_widening",3,2.70814862453372,"linear","adult"
"square_2",3,0.584310264270245,"linear","adult"
"radial_1",3,0.869341057717885,"linear","adult"
"zigzag_2",3,0.690970629285307,"linear","adult"
"line",3,0.821950136827613,"linear","adult"
"stairs",3,1.32245857785999,"linear","adult"
"increasing_lines",3,0.948429413779603,"linear","adult"
"sine",3,2.26245344629917,"linear","adult"
"spiral_outward",3,0.638866613251225,"linear","adult"
"zigzag_3",3,0.692862858302929,"linear","adult"
"hexagon",4,1.3340248114796,"linear","adult"
"3_pts",4,1.39988004433285,"linear","adult"
"stairs_2",4,1.08564158171577,"linear","adult"
"alternating_diff_2",4,2.11544271364377,"linear","adult"
"hourglass_1",4,1.17662547286095,"linear","adult"
"square_spiral",4,1.09628464024699,"linear","adult"
"alternating_diff_1",4,1.1911175096885,"linear","adult"
"triangle_1",4,1.38239759788866,"linear","adult"
"plus",4,1.05145945820477,"linear","adult"
"zigzag_1",4,0.721773660303058,"linear","adult"
"f_curly_2",4,1.21600725764695,"linear","adult"
"zigzag_widening",4,3.78636921758096,"linear","adult"
"square_2",4,0.779962158105526,"linear","adult"
"radial_1",4,0.953895879110033,"linear","adult"
"zigzag_2",4,0.37537919728543,"linear","adult"
"line",4,0.76812338628335,"linear","adult"
"stairs",4,1.35365793838503,"linear","adult"
"increasing_lines",4,0.809337473472175,"linear","adult"
"sine",4,2.01690616416717,"linear","adult"
"spiral_outward",4,0.672605237960229,"linear","adult"
"zigzag_3",4,0.442252620068346,"linear","adult"
"hexagon",5,1.25304016564688,"linear","adult"
"3_pts",5,1.14426316855202,"linear","adult"
"stairs_2",5,1.19819973414237,"linear","adult"
"alternating_diff_2",5,1.76572137864411,"linear","adult"
"hourglass_1",5,1.06429357695,"linear","adult"
"square_spiral",5,1.46166637126683,"linear","adult"
"alternating_diff_1",5,1.42243289825818,"linear","adult"
"triangle_1",5,1.32026010042392,"linear","adult"
"plus",5,1.16289925757831,"linear","adult"
"zigzag_1",5,1.84206641097541,"linear","adult"
"f_curly_2",5,1.39935580673257,"linear","adult"
"zigzag_widening",5,4.03787011309833,"linear","adult"
"square_2",5,0.71210449154685,"linear","adult"
"radial_1",5,0.805408918516839,"linear","adult"
"zigzag_2",5,0.92608655127646,"linear","adult"
"line",5,0.84068642833699,"linear","adult"
"stairs",5,1.10676741513399,"linear","adult"
"increasing_lines",5,1.09008913524602,"linear","adult"
"sine",5,1.96518927354847,"linear","adult"
"spiral_outward",5,1.06613636955269,"linear","adult"
"zigzag_3",5,0.465083405994511,"linear","adult"
"hexagon",6,1.38349333808514,"linear","adult"
"3_pts",6,2.52693821087393,"linear","adult"
"stairs_2",6,1.58983463390868,"linear","adult"
"alternating_diff_2",6,1.99585901808522,"linear","adult"
"hourglass_1",6,1.59198838462066,"linear","adult"
"square_spiral",6,1.19183780072024,"linear","adult"
"alternating_diff_1",6,0.721265923093019,"linear","adult"
"triangle_1",6,1.4722792672901,"linear","adult"
"plus",6,1.81449652765318,"linear","adult"
"zigzag_1",6,0.76505290371819,"linear","adult"
"f_curly_2",6,0.457092682545818,"linear","adult"
"zigzag_widening",6,5.24388526811362,"linear","adult"
"square_2",6,0.550267795527434,"linear","adult"
"radial_1",6,1.18190019975324,"linear","adult"
"zigzag_2",6,0.29596545521372,"linear","adult"
"line",6,0.612700692681089,"linear","adult"
"stairs",6,1.34431684822802,"linear","adult"
"increasing_lines",6,1.41784669378744,"linear","adult"
"sine",6,2.13852283162613,"linear","adult"
"spiral_outward",6,1.13634870370578,"linear","adult"
"zigzag_3",6,0.777441789548376,"linear","adult"
"hexagon",7,1.34311825166215,"linear","adult"
"3_pts",7,1.3157988011627,"linear","adult"
"stairs_2",7,0.798749405435903,"linear","adult"
"alternating_diff_2",7,2.37190608198871,"linear","adult"
"hourglass_1",7,1.10680632390283,"linear","adult"
"square_spiral",7,0.592503577264342,"linear","adult"
"alternating_diff_1",7,1.47127478091996,"linear","adult"
"triangle_1",7,1.47216914815031,"linear","adult"
"plus",7,0.906879358412369,"linear","adult"
"zigzag_1",7,1.8760579945062,"linear","adult"
"f_curly_2",7,0.878236471886262,"linear","adult"
"zigzag_widening",7,5.60110926795433,"linear","adult"
"square_2",7,1.36558467698196,"linear","adult"
"radial_1",7,0.864078873080327,"linear","adult"
"zigzag_2",7,1.41051106442747,"linear","adult"
"line",7,0.624263486254826,"linear","adult"
"stairs",7,1.26179810342221,"linear","adult"
"increasing_lines",7,1.59404676398733,"linear","adult"
"sine",7,1.88786935066956,"linear","adult"
"spiral_outward",7,0.931268213230706,"linear","adult"
"zigzag_3",7,0.349429735503206,"linear","adult"
"hexagon",8,1.33228803499482,"linear","adult"
"3_pts",8,1.01078226659881,"linear","adult"
"stairs_2",8,1.00246657565035,"linear","adult"
"alternating_diff_2",8,2.91161590228629,"linear","adult"
"hourglass_1",8,1.7903895362512,"linear","adult"
"square_spiral",8,1.37602568372002,"linear","adult"
"alternating_diff_1",8,0.744451387664003,"linear","adult"
"triangle_1",8,1.37158289759111,"linear","adult"
"plus",8,0.896793292712615,"linear","adult"
"zigzag_1",8,0.822389315479022,"linear","adult"
"f_curly_2",8,1.21614957177301,"linear","adult"
"zigzag_widening",8,5.58810625927315,"linear","adult"
"square_2",8,0.764736321440576,"linear","adult"
"radial_1",8,1.08994851047685,"linear","adult"
"zigzag_2",8,1.03608095650626,"linear","adult"
"line",8,0.600196027394293,"linear","adult"
"stairs",8,1.39902373543152,"linear","adult"
"increasing_lines",8,0.879967714011707,"linear","adult"
"sine",8,2.08193674108412,"linear","adult"
"spiral_outward",8,1.20119012193773,"linear","adult"
"zigzag_3",8,0.333492087631971,"linear","adult"
"hexagon",9,1.34876983423699,"linear","adult"
"3_pts",9,2.94798958184955,"linear","adult"
"stairs_2",9,1.94530222826493,"linear","adult"
"alternating_diff_2",9,0.577531447900149,"linear","adult"
"hourglass_1",9,1.26393440310765,"linear","adult"
"square_spiral",9,1.11290336891704,"linear","adult"
"alternating_diff_1",9,1.5380219865535,"linear","adult"
"triangle_1",9,1.40911061009018,"linear","adult"
"plus",9,2.12611247224648,"linear","adult"
"zigzag_1",9,1.96813061714936,"linear","adult"
"f_curly_2",9,1.4954170235218,"linear","adult"
"zigzag_widening",9,6.27564479789561,"linear","adult"
"square_2",9,0.0645423242197925,"linear","adult"
"radial_1",9,1.01085101898287,"linear","adult"
"zigzag_2",9,0.215087164442236,"linear","adult"
"line",9,0.643246649227777,"linear","adult"
"stairs",9,1.09245943847465,"linear","adult"
"increasing_lines",9,1.92457695796906,"linear","adult"
"sine",9,3.02757507111548,"linear","adult"
"spiral_outward",9,0.989530277832495,"linear","adult"
"zigzag_3",9,0.837914319859324,"linear","adult"
"hexagon",10,1.38403281626862,"linear","adult"
"3_pts",10,1.11791979666098,"linear","adult"
"stairs_2",10,0.909643047185988,"linear","adult"
"alternating_diff_2",10,1.13454054314119,"linear","adult"
"hourglass_1",10,1.63414233484629,"linear","adult"
"square_spiral",10,0.862098073908765,"linear","adult"
"alternating_diff_1",10,0.678718613754412,"linear","adult"
"triangle_1",10,1.5044651588695,"linear","adult"
"plus",10,1.00117804834289,"linear","adult"
"zigzag_1",10,0.8878163826409,"linear","adult"
"f_curly_2",10,1.34746090157123,"linear","adult"
"zigzag_widening",10,6.67567993070288,"linear","adult"
"square_2",10,1.35330079571228,"linear","adult"
"radial_1",10,1.01044355678927,"linear","adult"
"zigzag_2",10,2.15123641393626,"linear","adult"
"line",10,0.497320861080105,"linear","adult"
"stairs",10,1.53729880521348,"linear","adult"
"increasing_lines",10,3.08591458382408,"linear","adult"
"sine",10,2.1915772579186,"linear","adult"
"spiral_outward",10,1.43384814517815,"linear","adult"
"zigzag_3",10,0.984932306649492,"linear","adult"
"hexagon",11,1.32268368743634,"linear","adult"
"3_pts",11,1.19515735946188,"linear","adult"
"stairs_2",11,1.2636422236647,"linear","adult"
"alternating_diff_2",11,1.96815005271046,"linear","adult"
"hourglass_1",11,0.83172820646447,"linear","adult"
"square_spiral",11,0.746835721589945,"linear","adult"
"alternating_diff_1",11,1.64868269403813,"linear","adult"
"triangle_1",11,1.45297553918865,"linear","adult"
"plus",11,0.997225708385906,"linear","adult"
"zigzag_1",11,1.82431663737208,"linear","adult"
"f_curly_2",11,1.37507253097303,"linear","adult"
"zigzag_widening",11,8.13607734847223,"linear","adult"
"square_2",11,0.844296805814855,"linear","adult"
"radial_1",11,0.933359846664688,"linear","adult"
"zigzag_2",11,1.15514755352276,"linear","adult"
"line",11,0.421942075887891,"linear","adult"
"stairs",11,1.4224086324147,"linear","adult"
"increasing_lines",11,1.07887223132523,"linear","adult"
"sine",11,1.05692775270129,"linear","adult"
"spiral_outward",11,1.41484116804313,"linear","adult"
"zigzag_3",11,0.471286064000817,"linear","adult"
"hexagon",12,1.33948194897939,"linear","adult"
"3_pts",12,2.95573268554765,"linear","adult"
"stairs_2",12,2.07620685344699,"linear","adult"
"alternating_diff_2",12,2.7544625596833,"linear","adult"
"hourglass_1",12,1.94434948287745,"linear","adult"
"square_spiral",12,1.37963225831951,"linear","adult"
"alternating_diff_1",12,0.558312307792039,"linear","adult"
"triangle_1",12,1.47633078423118,"linear","adult"
"plus",12,2.57815499413141,"linear","adult"
"zigzag_1",12,0.931988196097594,"linear","adult"
"f_curly_2",12,1.4694527086073,"linear","adult"
"zigzag_widening",12,8.19829046067051,"linear","adult"
"square_2",12,0.0510814939146446,"linear","adult"
"radial_1",12,1.10885725948966,"linear","adult"
"zigzag_2",12,0.285073691364105,"linear","adult"
"line",12,0.491455385185831,"linear","adult"
"stairs",12,1.74487865100779,"linear","adult"
"increasing_lines",12,1.31500419419835,"linear","adult"
"sine",12,3.17065623383343,"linear","adult"
"spiral_outward",12,1.54464959532952,"linear","adult"
"zigzag_3",12,0.459386923383606,"linear","adult"
"hexagon",13,1.34757825667828,"linear","adult"
"3_pts",13,1.25667217515921,"linear","adult"
"stairs_2",13,0.954654031264,"linear","adult"
"alternating_diff_2",13,0.499120407057772,"linear","adult"
"hourglass_1",13,1.14251938823996,"linear","adult"
"square_spiral",13,0.67564734151687,"linear","adult"
"alternating_diff_1",13,1.47571708210958,"linear","adult"
"triangle_1",13,1.50066342036837,"linear","adult"
"plus",13,1.1635964103331,"linear","adult"
"zigzag_1",13,2.03051477867919,"linear","adult"
"f_curly_2",13,1.50145713737358,"linear","adult"
"zigzag_widening",13,8.60231146282952,"linear","adult"
"square_2",13,1.5001569168884,"linear","adult"
"radial_1",13,0.967905449788585,"linear","adult"
"zigzag_2",13,1.69747614895645,"linear","adult"
"line",13,0.366447407956241,"linear","adult"
"stairs",13,1.28885903380566,"linear","adult"
"increasing_lines",13,0.167937485387744,"linear","adult"
"sine",13,2.3562932626177,"linear","adult"
"spiral_outward",13,1.61788330506979,"linear","adult"
"zigzag_3",13,1.18967083462957,"linear","adult"
"hexagon",14,1.2589381641251,"linear","adult"
"3_pts",14,1.10313687771169,"linear","adult"
"stairs_2",14,1.13319506366765,"linear","adult"
"alternating_diff_2",14,1.22554051338955,"linear","adult"
"hourglass_1",14,1.62334475354362,"linear","adult"
"square_spiral",14,0.165174238175154,"linear","adult"
"alternating_diff_1",14,0.631318462233726,"linear","adult"
"triangle_1",14,1.33812495656156,"linear","adult"
"plus",14,1.15234717198355,"linear","adult"
"zigzag_1",14,0.867447368063832,"linear","adult"
"f_curly_2",14,1.87496521122652,"linear","adult"
"zigzag_widening",14,8.96441203019504,"linear","adult"
"square_2",14,0.786521646304949,"linear","adult"
"radial_1",14,1.06004521432688,"linear","adult"
"zigzag_2",14,1.06098437999,"linear","adult"
"line",14,0.359256021336998,"linear","adult"
"stairs",14,1.47307532090679,"linear","adult"
"increasing_lines",14,0.994180529542771,"linear","adult"
"sine",14,0.812187388400066,"linear","adult"
"spiral_outward",14,1.73276239033913,"linear","adult"
"zigzag_3",14,0.972021060906011,"linear","adult"
"hourglass_1",3,0.397938271578465,"linear","child"
"triangle_1",3,0.599547452632847,"linear","child"
"alternating_diff_1",3,0.713290961342941,"linear","child"
"zigzag_3",3,1.33001354263994,"linear","child"
"3_pts",3,0.38416151347707,"linear","child"
"zigzag_widening",3,2.45653046484004,"linear","child"
"zigzag_1",3,0.923607335842107,"linear","child"
"zigzag_2",3,0.48284531599905,"linear","child"
"stairs",3,1.69691035334577,"linear","child"
"increasing_lines",3,0.963854133849253,"linear","child"
"square_2",3,0.642396731803965,"linear","child"
"f_curly_2",3,1.02379974856965,"linear","child"
"radial_1",3,0.653928879543782,"linear","child"
"stairs_2",3,1.44931486181637,"linear","child"
"plus",3,1.12781422197736,"linear","child"
"sine",3,1.35226550829882,"linear","child"
"hexagon",3,1.07451095912784,"linear","child"
"spiral_outward",3,0.685203635274135,"linear","child"
"square_spiral",3,0.765337932279988,"linear","child"
"alternating_diff_2",3,1.33502750140829,"linear","child"
"line",3,0.94949080514892,"linear","child"
"hourglass_1",4,0.359086275154302,"linear","child"
"triangle_1",4,0.79857263064219,"linear","child"
"alternating_diff_1",4,1.27455925713792,"linear","child"
"zigzag_3",4,1.0782578039038,"linear","child"
"3_pts",4,0.817366327982622,"linear","child"
"zigzag_widening",4,2.72512662135429,"linear","child"
"zigzag_1",4,1.10236983644231,"linear","child"
"zigzag_2",4,0.44027848116738,"linear","child"
"stairs",4,1.10639476960076,"linear","child"
"increasing_lines",4,1.15127838387634,"linear","child"
"square_2",4,0.478154344856228,"linear","child"
"f_curly_2",4,1.72187513209216,"linear","child"
"radial_1",4,0.501634874981344,"linear","child"
"stairs_2",4,0.910262410256109,"linear","child"
"plus",4,0.88705850362303,"linear","child"
"sine",4,1.62634319617311,"linear","child"
"hexagon",4,0.958707689699685,"linear","child"
"spiral_outward",4,0.647771248481761,"linear","child"
"square_spiral",4,0.937683228221877,"linear","child"
"alternating_diff_2",4,2.24343744168794,"linear","child"
"line",4,0.585378229443223,"linear","child"
"hourglass_1",5,0.78993191419456,"linear","child"
"triangle_1",5,0.907445106859408,"linear","child"
"alternating_diff_1",5,1.57774486183671,"linear","child"
"zigzag_3",5,0.884609416419383,"linear","child"
"3_pts",5,0.980019721479177,"linear","child"
"zigzag_widening",5,3.79215309153129,"linear","child"
"zigzag_1",5,0.746378267067077,"linear","child"
"zigzag_2",5,0.604049237385592,"linear","child"
"stairs",5,1.523096802318,"linear","child"
"increasing_lines",5,0.972225320693177,"linear","child"
"square_2",5,0.578807839584047,"linear","child"
"f_curly_2",5,1.16301250357654,"linear","child"
"radial_1",5,0.849320030366935,"linear","child"
"stairs_2",5,2.39281423361148,"linear","child"
"plus",5,0.797981881389394,"linear","child"
"sine",5,2.04520174674684,"linear","child"
"hexagon",5,0.809066933240884,"linear","child"
"spiral_outward",5,0.767012220875368,"linear","child"
"square_spiral",5,1.23538492599093,"linear","child"
"alternating_diff_2",5,1.53160937895345,"linear","child"
"line",5,0.538700781077011,"linear","child"
"hourglass_1",6,0.837543286707523,"linear","child"
"triangle_1",6,1.13887642158856,"linear","child"
"alternating_diff_1",6,0.626337943539694,"linear","child"
"zigzag_3",6,1.05131653843052,"linear","child"
"3_pts",6,1.50918870466959,"linear","child"
"zigzag_widening",6,3.64492612188576,"linear","child"
"zigzag_1",6,0.489607323860807,"linear","child"
"zigzag_2",6,0.691712434653858,"linear","child"
"stairs",6,1.4996598955983,"linear","child"
"increasing_lines",6,0.845803612740617,"linear","child"
"square_2",6,0.591920172687696,"linear","child"
"f_curly_2",6,0.389346090484428,"linear","child"
"radial_1",6,0.511172528048406,"linear","child"
"stairs_2",6,2.31680714942599,"linear","child"
"plus",6,0.533309466083115,"linear","child"
"sine",6,2.81135991785222,"linear","child"
"hexagon",6,1.07079395546052,"linear","child"
"spiral_outward",6,0.749051436857641,"linear","child"
"square_spiral",6,1.27010403111289,"linear","child"
"alternating_diff_2",6,1.7065703621697,"linear","child"
"line",6,2.18365807894425,"linear","child"
"hourglass_1",7,0.957840851916586,"linear","child"
"triangle_1",7,1.31317135500512,"linear","child"
"alternating_diff_1",7,0.912787648506304,"linear","child"
"zigzag_3",7,1.07307225272552,"linear","child"
"3_pts",7,2.02527423431164,"linear","child"
"zigzag_widening",7,3.82950852098132,"linear","child"
"zigzag_1",7,1.30848323048723,"linear","child"
"zigzag_2",7,1.19731509992805,"linear","child"
"stairs",7,1.51889349930958,"linear","child"
"increasing_lines",7,2.22316272021057,"linear","child"
"square_2",7,1.01191924840473,"linear","child"
"f_curly_2",7,0.912695379852826,"linear","child"
"radial_1",7,0.597671770934038,"linear","child"
"stairs_2",7,1.94085962159735,"linear","child"
"plus",7,1.0093055448884,"linear","child"
"sine",7,1.54106262650119,"linear","child"
"hexagon",7,0.96409137628067,"linear","child"
"spiral_outward",7,0.807575872464513,"linear","child"
"square_spiral",7,0.45128826636653,"linear","child"
"alternating_diff_2",7,2.13658111965584,"linear","child"
"line",7,0.770706922911825,"linear","child"
"hourglass_1",8,1.0766958468463,"linear","child"
"triangle_1",8,1.19381190015586,"linear","child"
"alternating_diff_1",8,0.615343629009913,"linear","child"
"zigzag_3",8,0.915330704066545,"linear","child"
"3_pts",8,0.915972105758302,"linear","child"
"zigzag_widening",8,4.74679728656374,"linear","child"
"zigzag_1",8,0.608132511192905,"linear","child"
"zigzag_2",8,0.874516281362936,"linear","child"
"stairs",8,2.28846430900949,"linear","child"
"increasing_lines",8,1.46519624632847,"linear","child"
"square_2",8,0.635766632553065,"linear","child"
"f_curly_2",8,1.14873076077068,"linear","child"
"radial_1",8,0.731984501218141,"linear","child"
"stairs_2",8,1.86613834544932,"linear","child"
"plus",8,0.972581290459677,"linear","child"
"sine",8,2.58019373662457,"linear","child"
"hexagon",8,0.846120542341375,"linear","child"
"spiral_outward",8,1.02556755849379,"linear","child"
"square_spiral",8,1.08113006813849,"linear","child"
"alternating_diff_2",8,2.22245907708014,"linear","child"
"line",8,0.700731684118252,"linear","child"
"hourglass_1",9,0.93167150350799,"linear","child"
"triangle_1",9,1.12540451324964,"linear","child"
"alternating_diff_1",9,1.14007771440291,"linear","child"
"zigzag_3",9,0.399816633123451,"linear","child"
"3_pts",9,1.82966297929941,"linear","child"
"zigzag_widening",9,5.14951562008182,"linear","child"
"zigzag_1",9,1.11762080063245,"linear","child"
"zigzag_2",9,0.693436593055511,"linear","child"
"stairs",9,1.10335043388359,"linear","child"
"increasing_lines",9,1.94920513655883,"linear","child"
"square_2",9,0.421140861801139,"linear","child"
"f_curly_2",9,1.99118044848066,"linear","child"
"radial_1",9,0.633545235648339,"linear","child"
"stairs_2",9,1.32872973308965,"linear","child"
"plus",9,0.493334865122178,"linear","child"
