"func.type","tpt","emd","js_div","hellinger","model","population"
"hourglass_1",4,2.03771300610198,0.857942978177542,0.891782486463369,"lot","monkey"
"alternating_diff_1",4,2.0192142126594,0.910409430427628,0.928726311214828,"lot","monkey"
"zigzag_3",4,1.1794163357606,0.465705367297889,0.630937197951996,"lot","monkey"
"square_2",4,1.48201855205924,0.499529553740637,0.655484543551553,"lot","monkey"
"sine",4,3.42967981033352,0.952052667858627,0.961681252430617,"lot","monkey"
"zigzag_1",4,0.926729964198349,0.337353949625534,0.536088285722398,"lot","monkey"
"alternating_diff_2",4,1.95851006903688,0.772493980276629,0.82844558414371,"lot","monkey"
"stairs_2",4,1.90580656712496,0.721153265078684,0.794313497654688,"lot","monkey"
"hexagon",4,1.24289736419862,0.51558813139702,0.667662431613713,"lot","monkey"
"stairs",4,2.39163260810329,0.650941470222911,0.757374922951388,"lot","monkey"
"zigzag_2",4,0.996662231946465,0.362354812812449,0.551208748152521,"lot","monkey"
"triangle_1",4,1.16741879335419,0.588970908095635,0.712706159203301,"lot","monkey"
"plus",4,1.54794703904448,0.666405324705771,0.762433367926241,"lot","monkey"
"line",5,1.50454841035108,0.626881804293901,0.744427507364789,"lot","monkey"
"increasing_lines",5,2.48782248271462,0.949120729366199,0.958739904567793,"lot","monkey"
"3_pts",5,2.24462857483965,0.794720274745095,0.845673344831868,"lot","monkey"
"radial_1",5,1.03729062575328,0.554829896456875,0.687594433229042,"lot","monkey"
"zigzag_widening",5,7.55673254611179,0.999640195023238,0.999751786356823,"lot","monkey"
"f_curly_2",5,1.59066256278354,0.793059144121869,0.847306758660523,"lot","monkey"
"square_spiral",5,1.31061184565567,0.549247165406135,0.684373542723845,"lot","monkey"
"spiral_outward",5,1.51805133567453,0.500351218829927,0.660146596011451,"lot","monkey"
"hourglass_1",5,1.41294536225711,0.598884122268402,0.725233704040193,"lot","monkey"
"alternating_diff_1",5,1.54388652352008,0.749112634145411,0.820036499983644,"lot","monkey"
"zigzag_3",5,0.895260023898552,0.356893262466794,0.547421843062207,"lot","monkey"
"square_2",5,1.50523391095951,0.491880673329082,0.652992585202549,"lot","monkey"
"sine",5,1.83369085633046,0.739513837360364,0.815630247130389,"lot","monkey"
"zigzag_1",5,1.76940527257005,0.744416280371417,0.822955757066673,"lot","monkey"
"alternating_diff_2",5,1.81376099127867,0.76219002701664,0.82806367149486,"lot","monkey"
"stairs_2",5,1.39434227276728,0.565622368001745,0.706433053073135,"lot","monkey"
"hexagon",5,1.41135829443795,0.600105918162976,0.719481371215107,"lot","monkey"
"stairs",5,3.21986659387196,0.74218852008755,0.81925534570401,"lot","monkey"
"zigzag_2",5,0.612838497745233,0.257953843135985,0.454081029001435,"lot","monkey"
"triangle_1",5,1.58185228156128,0.815694355504028,0.863759481153405,"lot","monkey"
"plus",5,1.03533318764774,0.402012534134623,0.581797295375546,"lot","monkey"
"line",6,1.27243656828691,0.547818722870446,0.688274991851591,"lot","monkey"
"increasing_lines",6,3.12168245000348,0.913895643078856,0.918804289811309,"lot","monkey"
"3_pts",6,2.12105559088263,0.681725129273014,0.782784873194523,"lot","monkey"
"radial_1",6,0.830387028709457,0.280305765156538,0.497628016347954,"lot","monkey"
"zigzag_widening",6,6.99716760916846,0.930782123209497,0.941312609173657,"lot","monkey"
"f_curly_2",6,2.08625497388016,0.887407194241479,0.913738670910821,"lot","monkey"
"square_spiral",6,1.86028131965639,0.656723416090589,0.755228280533974,"lot","monkey"
"spiral_outward",6,1.43783279512988,0.551254979703317,0.694956693678109,"lot","monkey"
"hourglass_1",6,2.07872867413436,0.902300761158555,0.924756506956187,"lot","monkey"
"alternating_diff_1",6,0.757446973390042,0.339219770635148,0.524990945079381,"lot","monkey"
"zigzag_3",6,1.20803769224445,0.514160772038766,0.666244599134406,"lot","monkey"
"square_2",6,2.04628650778363,0.804609974926861,0.857631457401433,"lot","monkey"
"sine",6,3.89677179036889,0.955601475191541,0.962667402637821,"lot","monkey"
"zigzag_1",6,1.01199760239036,0.517231213767403,0.659138030937601,"lot","monkey"
"alternating_diff_2",6,2.01317026628587,0.713012947959397,0.798825561063649,"lot","monkey"
"stairs_2",6,2.64119003999319,0.949728845888193,0.955518515515246,"lot","monkey"
"hexagon",6,1.32647677343096,0.586745002500382,0.715984357393604,"lot","monkey"
"stairs",6,2.6170253800931,0.936030406924127,0.946726841729742,"lot","monkey"
"zigzag_2",6,0.914529222864144,0.411452244141141,0.584581866223459,"lot","monkey"
"triangle_1",6,1.15593101673054,0.346728419060982,0.558487318454452,"lot","monkey"
"plus",6,2.3116756536739,0.679298121777368,0.781639260237804,"lot","monkey"
"line",7,2.82974650222064,0.795164757037105,0.846956522630186,"lot","monkey"
"increasing_lines",7,1.82575353667908,0.732017469681792,0.807257699940219,"lot","monkey"
"3_pts",7,1.76844245007962,0.58123592787534,0.719477301206073,"lot","monkey"
"radial_1",7,1.42761630960015,0.825523120394029,0.870108572360478,"lot","monkey"
"zigzag_widening",7,8.65788600886554,0.999999999999661,0.999999999946865,"lot","monkey"
"f_curly_2",7,1.88244124798726,0.707221786640644,0.790807217257266,"lot","monkey"
"square_spiral",7,1.47217224471012,0.446915757821509,0.628036242607891,"lot","monkey"
"spiral_outward",7,1.2151107405526,0.536705323814977,0.677443755599546,"lot","monkey"
"hourglass_1",7,1.86933974187679,0.716144553055151,0.798545463961944,"lot","monkey"
"alternating_diff_1",7,1.68566113467772,0.795340625387871,0.84392990280985,"lot","monkey"
"zigzag_3",7,1.12216023278051,0.500773661618379,0.657620596694746,"lot","monkey"
"square_2",7,1.95349128441021,0.673974078530146,0.777596591323091,"lot","monkey"
"sine",7,2.70177296248007,0.894660703999807,0.91642904679942,"lot","monkey"
"zigzag_1",7,1.57673657088145,0.743277980815172,0.81804362240931,"lot","monkey"
"alternating_diff_2",7,2.65447176023425,0.943000201113666,0.953915235401759,"lot","monkey"
"stairs_2",7,1.23035455820174,0.627322132653486,0.73577963581418,"lot","monkey"
"hexagon",7,1.36311105678376,0.630154158507367,0.743331276873851,"lot","monkey"
"stairs",7,2.92322619308974,0.829930063945691,0.874230259134336,"lot","monkey"
"zigzag_2",7,1.60964808741228,0.817461429900054,0.854281437033619,"lot","monkey"
"triangle_1",7,1.24264924354505,0.541362183679113,0.687396651750635,"lot","monkey"
"plus",7,2.14401606177523,0.875490887293192,0.9023534098376,"lot","monkey"
"line",8,1.68231809973888,0.4979323879806,0.655012954580031,"lot","monkey"
"increasing_lines",8,1.08180986713187,0.361109980285292,0.55043610616642,"lot","monkey"
"3_pts",8,1.32931583324041,0.408212504663797,0.599599516039907,"lot","monkey"
"radial_1",8,0.916018587839955,0.256046050640289,0.480466271699573,"lot","monkey"
"zigzag_widening",8,8.060548901935,0.991600769926256,0.992855085787,"lot","monkey"
"f_curly_2",8,1.55148171519199,0.721481195266474,0.803606956790425,"lot","monkey"
"square_spiral",8,1.66937607992904,0.742341421937379,0.81499458624548,"lot","monkey"
"spiral_outward",8,1.47137117544049,0.601474676993915,0.722409617880459,"lot","monkey"
"hourglass_1",8,2.0158354188925,0.59226066822268,0.726564409325996,"lot","monkey"
"alternating_diff_1",8,1.15290439610187,0.563610447963743,0.696254595271491,"lot","monkey"
"zigzag_3",8,1.13457922678767,0.517809704299446,0.666878057684555,"lot","monkey"
"square_2",8,1.91164718509079,0.533308779778069,0.687220877898558,"lot","monkey"
"sine",8,1.91023344884571,0.807931663406642,0.855612431938732,"lot","monkey"
"zigzag_1",8,0.915422577025107,0.434909249813285,0.606071701063647,"lot","monkey"
"alternating_diff_2",8,3.85906634885479,0.976402062637287,0.978924779939348,"lot","monkey"
"stairs_2",8,1.49440052627916,0.461231235559715,0.63200688306968,"lot","monkey"
"hexagon",8,1.47231329469144,0.724112604754542,0.800566032033868,"lot","monkey"
"stairs",8,2.32960849992437,0.661370642543971,0.767202058736893,"lot","monkey"
"zigzag_2",8,0.982928832448282,0.305786234993448,0.514065819884651,"lot","monkey"
"triangle_1",8,1.51435369865409,0.687429442572179,0.77660030392806,"lot","monkey"
"plus",8,2.04245742388948,0.638573228517977,0.752013268731313,"lot","monkey"
"line",9,1.5462201340987,0.591838340395451,0.722631802190933,"lot","monkey"
"increasing_lines",9,1.24282587690678,0.393149966488584,0.581631298756149,"lot","monkey"
"3_pts",9,2.25648486181796,0.566633101061763,0.696290520432602,"lot","monkey"
"radial_1",9,1.59731720605912,0.832497582236623,0.876194638129519,"lot","monkey"
"zigzag_widening",9,9.6654293823193,0.999995425422634,0.999997553902441,"lot","monkey"
"f_curly_2",9,1.67672183385988,0.758582392417559,0.822386319479686,"lot","monkey"
"square_spiral",9,1.71272904974358,0.761123706028339,0.82727779468398,"lot","monkey"
"spiral_outward",9,1.58268037492786,0.809275161894203,0.859779714602587,"lot","monkey"
"hourglass_1",9,1.62719624012593,0.581308926952127,0.717326939364221,"lot","monkey"
"alternating_diff_1",9,1.58174712747039,0.786312425367428,0.844163334342427,"lot","monkey"
"zigzag_3",9,1.70591150916691,0.85770076285499,0.885554421830419,"lot","monkey"
"square_2",9,2.13968600086398,0.493456555982354,0.660130609987993,"lot","monkey"
"sine",9,2.98897672155647,0.84015394292756,0.875138781478117,"lot","monkey"
"zigzag_1",9,1.53599349437961,0.806850429093619,0.857700802818366,"lot","monkey"
"alternating_diff_2",9,1.90074824982254,0.632286110526273,0.749075736201086,"lot","monkey"
"stairs_2",9,2.79998945065238,0.917143681596133,0.932834803632377,"lot","monkey"
"hexagon",9,1.71256441924547,0.772891732355437,0.832911532279208,"lot","monkey"
"stairs",9,3.15490863805388,0.962660600187395,0.967823695384175,"lot","monkey"
"zigzag_2",9,1.15070722069271,0.522628919143352,0.665424604789816,"lot","monkey"
"triangle_1",9,1.27155649433442,0.343165527806691,0.556764942764505,"lot","monkey"
"plus",9,1.84020437757654,0.562973115237792,0.712150162910348,"lot","monkey"
"line",10,2.31086158285901,0.722155463466474,0.800050838116115,"lot","monkey"
"increasing_lines",10,4.09375597370726,0.999999999962119,0.999999488129599,"lot","monkey"
"3_pts",10,1.36206096762947,0.487564673158484,0.652375847711433,"lot","monkey"
"radial_1",10,0.961651191166019,0.304109387832494,0.519900362528241,"lot","monkey"
"zigzag_widening",10,9.897415501291,0.98982023276253,0.988626292503987,"lot","monkey"
"f_curly_2",10,1.68494874410545,0.754671239522069,0.821082479528066,"lot","monkey"
"square_spiral",10,1.66559352856468,0.691834329485897,0.778466601234629,"lot","monkey"
"spiral_outward",10,1.70922280039203,0.597057390819288,0.725023891160798,"lot","monkey"
"hourglass_1",10,2.19126605284834,0.767328015536293,0.828243854465848,"lot","monkey"
"alternating_diff_1",10,0.865255418395395,0.351110808464299,0.542366698128768,"lot","monkey"
"zigzag_3",10,1.14963699059144,0.478286517178378,0.641477765468341,"lot","monkey"
"square_2",10,2.13515672987285,0.53611498554446,0.686571762442791,"lot","monkey"
"sine",10,3.22244842976889,0.917184160143663,0.932597856028805,"lot","monkey"
"zigzag_1",10,1.05557802534593,0.419250246980326,0.588738145605614,"lot","monkey"
"alternating_diff_2",10,1.7484292459836,0.725071315233386,0.805079933363354,"lot","monkey"
"stairs_2",10,1.74455643028736,0.659153071481098,0.762114146354022,"lot","monkey"
"hexagon",10,1.97126548887817,0.830097619812664,0.875019285103597,"lot","monkey"
"stairs",10,2.80586421769499,0.88269328022848,0.908769171784666,"lot","monkey"
"zigzag_2",10,1.38597434517114,0.731748382471653,0.805740379363989,"lot","monkey"
"triangle_1",10,1.26857798111602,0.573945024190319,0.705014992109299,"lot","monkey"
"plus",10,2.37432845406399,0.769856699404861,0.8306199526664,"lot","monkey"
"line",11,1.54991232610819,0.543915052588879,0.689476846402313,"lot","monkey"
"increasing_lines",11,2.43256042375697,0.724334486264987,0.804432138634505,"lot","monkey"
"3_pts",11,1.10581106384091,0.318148297541533,0.522035043435293,"lot","monkey"
"radial_1",11,1.58040435075941,0.823658913523357,0.870661452188765,"lot","monkey"
"zigzag_widening",11,10.6485393900521,0.999738988164066,0.999847016347403,"lot","monkey"
"f_curly_2",11,1.97282435881115,0.892639358716132,0.916312947274964,"lot","monkey"
"square_spiral",11,1.72102348575267,0.758349744793835,0.823700163841838,"lot","monkey"
"spiral_outward",11,1.91171869643386,0.846896165800471,0.885315873741386,"lot","monkey"
"hourglass_1",11,1.92697893782211,0.706037391844148,0.790978943489352,"lot","monkey"
"alternating_diff_1",11,1.48103105203402,0.706704322686331,0.792689794071968,"lot","monkey"
"zigzag_3",11,1.40858421216055,0.637557544435123,0.747701432254611,"lot","monkey"
"square_2",11,1.34014454479903,0.402684322312233,0.588249237417838,"lot","monkey"
"sine",11,1.36590485209726,0.58636064421869,0.715336015760608,"lot","monkey"
"zigzag_1",11,1.24925280547947,0.631972487129327,0.742252145827278,"lot","monkey"
"alternating_diff_2",11,2.27197765825896,0.785693298491657,0.84343131114622,"lot","monkey"
"stairs_2",11,1.04744808873211,0.384872796375162,0.575527137260056,"lot","monkey"
"hexagon",11,1.8931652519036,0.61445121817945,0.735591439855236,"lot","monkey"
"stairs",11,2.35240072034965,0.775333457941193,0.839045934527365,"lot","monkey"
"zigzag_2",11,0.757566099790485,0.308832414044064,0.500702571833042,"lot","monkey"
"triangle_1",11,1.39986618314031,0.690221919192019,0.775214480038562,"lot","monkey"
"plus",11,2.00740816492446,0.584578253121839,0.716679747399564,"lot","monkey"
"line",12,1.52711466091481,0.664466656777553,0.766796499981499,"lot","monkey"
"increasing_lines",12,1.42043981507855,0.424371158128384,0.596927183231002,"lot","monkey"
"3_pts",12,2.4507643283023,0.837655442250519,0.874925098517144,"lot","monkey"
"radial_1",12,1.05331664007171,0.2954408154362,0.514192934988083,"lot","monkey"
"zigzag_widening",12,10.6855009943069,0.999470716922668,0.999565908153541,"lot","monkey"
"f_curly_2",12,2.04066079238465,0.676277819257294,0.771290576562145,"lot","monkey"
"square_spiral",12,2.43331691360313,0.940182144488478,0.953849424066793,"lot","monkey"
"spiral_outward",12,1.88928401802886,0.854961159147221,0.892451486907286,"lot","monkey"
"hourglass_1",12,1.97762732970359,0.541515938478981,0.697663184078865,"lot","monkey"
"alternating_diff_1",12,1.13759863488601,0.35899622705138,0.55492044386485,"lot","monkey"
"zigzag_3",12,1.57570564460383,0.636316448811801,0.746595686146019,"lot","monkey"
"square_2",12,1.74114823319338,0.5951805610628,0.720121160567895,"lot","monkey"
"sine",12,2.89080769119372,0.920415752578926,0.933681122560566,"lot","monkey"
"zigzag_1",12,1.04792143060082,0.359500698036198,0.552519647338619,"lot","monkey"
"alternating_diff_2",12,3.09218962510029,0.937940977212129,0.945931834626781,"lot","monkey"
"stairs_2",12,2.94930412109799,0.913117434348032,0.929508426349251,"lot","monkey"
"hexagon",12,1.51879998758719,0.564313253092294,0.702237317657108,"lot","monkey"
"stairs",12,2.34215425445599,0.688244318474843,0.783639169513943,"lot","monkey"
"zigzag_2",12,0.693886850505913,0.292778275346639,0.485016230729587,"lot","monkey"
"triangle_1",12,1.29646209476569,0.316563285775168,0.540673133398145,"lot","monkey"
"plus",12,2.34806218108691,0.615454404247991,0.744519530491344,"lot","monkey"
"line",13,1.90352235014834,0.662920779323503,0.76420556320031,"lot","monkey"
"increasing_lines",13,1.19878552900804,0.381828773226089,0.573810534899974,"lot","monkey"
"3_pts",13,1.34744820677259,0.478163475386089,0.649029588019164,"lot","monkey"
"radial_1",13,1.52976815154384,0.713912830006464,0.794240421677741,"lot","monkey"
"zigzag_widening",13,12.8931865024716,0.999899322473446,0.999918396857043,"lot","monkey"
"f_curly_2",13,1.70524032024723,0.753241058008455,0.824465475544779,"lot","monkey"
"square_spiral",13,1.62249448854814,0.507883311313938,0.664150661112015,"lot","monkey"
"spiral_outward",13,2.46070089580548,0.925698161933141,0.940280775032783,"lot","monkey"
"hourglass_1",13,1.54076855985207,0.555969201904564,0.695948894601014,"lot","monkey"
"alternating_diff_1",13,1.55828009391605,0.802102871458394,0.852485300550931,"lot","monkey"
"zigzag_3",13,2.06209088546769,0.83407658873607,0.874286622476482,"lot","monkey"
"square_2",13,1.40879327910213,0.498238516730025,0.659130158537242,"lot","monkey"
"sine",13,2.95205191738298,0.841284384924326,0.876042363367536,"lot","monkey"
"zigzag_1",13,1.47207223133124,0.768067160479994,0.833668351105224,"lot","monkey"
"alternating_diff_2",13,1.57051523588213,0.593844714533405,0.723208838572306,"lot","monkey"
"stairs_2",13,1.44851644871387,0.573596555626643,0.712814285720721,"lot","monkey"
"hexagon",13,1.05340011727358,0.39754896219948,0.588880629300504,"lot","monkey"
"stairs",13,3.25939725633171,0.945951948796261,0.953810555714422,"lot","monkey"
"zigzag_2",13,1.47277503456808,0.773258864857239,0.834837216986184,"lot","monkey"
"triangle_1",13,1.20618391394214,0.512243491976372,0.665383892217082,"lot","monkey"
"plus",13,2.02598085011552,0.718678179185652,0.802115149602614,"lot","monkey"
"line",14,1.98330929879699,0.628995078957494,0.744693403012735,"lot","monkey"
"increasing_lines",14,1.04937929180016,0.315140398501385,0.508414827334601,"lot","monkey"
"3_pts",14,1.17641716125355,0.370855161453875,0.564655091053705,"lot","monkey"
"radial_1",14,1.24737652819732,0.398687254838382,0.595894568112375,"lot","monkey"
"zigzag_widening",14,11.3011267550537,0.93237578465424,0.93771183054583,"lot","monkey"
"f_curly_2",14,1.41459699564674,0.567887060627956,0.703292606741901,"lot","monkey"
"square_spiral",14,1.653506961996,0.642313526912885,0.756874586920346,"lot","monkey"
"spiral_outward",14,2.86650456581783,0.995267825385152,0.995493345448171,"lot","monkey"
"hourglass_1",14,1.8641339822468,0.698353443730944,0.787057249153771,"lot","monkey"
"alternating_diff_1",14,0.799984416692923,0.29633713414214,0.493884665227739,"lot","monkey"
"zigzag_3",14,1.52047490948389,0.593637005605353,0.7220118732073,"lot","monkey"
"square_2",14,2.11922631089401,0.74843745953536,0.822028880348011,"lot","monkey"
"sine",14,2.30418063040243,0.817086333631356,0.862324788671133,"lot","monkey"
"zigzag_1",14,0.556232963055652,0.209306062615552,0.411280347658496,"lot","monkey"
"alternating_diff_2",14,1.81565403509849,0.653061736364603,0.760730097641977,"lot","monkey"
"stairs_2",14,1.70959716961702,0.495916339650808,0.648330259967523,"lot","monkey"
"hexagon",14,1.49697310038046,0.639204729368694,0.751171302117197,"lot","monkey"
"stairs",14,2.19237610421432,0.730919290316528,0.809508013979921,"lot","monkey"
"zigzag_2",14,0.957074900095686,0.481652189861919,0.636051902397546,"lot","monkey"
"triangle_1",14,1.5949001408668,0.760459802128359,0.82038995287773,"lot","monkey"
"plus",14,1.90176607824069,0.602194499711671,0.729896941994757,"lot","monkey"
"hexagon",3,1.15746758471012,0.770782092827942,0.826808670558797,"linear","adult"
"3_pts",3,0.788604914268305,0.287248318045249,0.49765494042763,"linear","adult"
"stairs_2",3,0.637339050971651,0.233276001114363,0.447026510727065,"linear","adult"
"alternating_diff_2",3,0.73839894353856,0.232289996293209,0.442384204302341,"linear","adult"
"hourglass_1",3,0.841984468993528,0.505157622429209,0.641377617376139,"linear","adult"
"square_spiral",3,1.39751323537512,0.689704239455242,0.776475434681532,"linear","adult"
"alternating_diff_1",3,0.911653201989647,0.409679416471482,0.573333177988025,"linear","adult"
"triangle_1",3,1.18276006181196,0.588903369983389,0.711519653342832,"linear","adult"
"plus",3,1.40182127976947,0.523694089721521,0.683868454745651,"linear","adult"
"zigzag_1",3,0.799055698354219,0.236208006133267,0.46678695066258,"linear","adult"
"f_curly_2",3,0.863077028280944,0.38949549256649,0.565632685671815,"linear","adult"
"zigzag_widening",3,2.70814862453372,0.893435882499084,0.926570302358341,"linear","adult"
"square_2",3,0.584310264270245,0.172294828217847,0.378699939605452,"linear","adult"
"radial_1",3,0.869341057717885,0.531866283372684,0.654146183253285,"linear","adult"
"zigzag_2",3,0.690970629285307,0.215906034432283,0.424598969339849,"linear","adult"
"line",3,0.821950136827613,0.34811428979678,0.529470682300736,"linear","adult"
"stairs",3,1.32245857785999,0.689554374249424,0.773540222037442,"linear","adult"
"increasing_lines",3,0.948429413779603,0.517179384682051,0.65732143939884,"linear","adult"
"sine",3,2.26245344629917,0.669841529844424,0.760457742311623,"linear","adult"
"spiral_outward",3,0.638866613251225,0.258190777575887,0.457230208808165,"linear","adult"
"zigzag_3",3,0.692862858302929,0.281954562557306,0.478727890765151,"linear","adult"
"hexagon",4,1.3340248114796,0.86314209432448,0.891872321037232,"linear","adult"
"3_pts",4,1.39988004433285,0.742044821409602,0.804786722781787,"linear","adult"
"stairs_2",4,1.08564158171577,0.538089376979329,0.676686632170569,"linear","adult"
"alternating_diff_2",4,2.11544271364377,0.575979030526665,0.69878489229248,"linear","adult"
"hourglass_1",4,1.17662547286095,0.697936659806762,0.771150259954399,"linear","adult"
"square_spiral",4,1.09628464024699,0.525539437792038,0.673142862427843,"linear","adult"
"alternating_diff_1",4,1.1911175096885,0.480047129649361,0.634600131984254,"linear","adult"
"triangle_1",4,1.38239759788866,0.896703689457847,0.920483270025179,"linear","adult"
"plus",4,1.05145945820477,0.717175016603224,0.790854290282189,"linear","adult"
"zigzag_1",4,0.721773660303058,0.421832543073119,0.574635450088708,"linear","adult"
"f_curly_2",4,1.21600725764695,0.579319486651668,0.706053007064453,"linear","adult"
"zigzag_widening",4,3.78636921758096,0.986804337306576,0.989960872509737,"linear","adult"
"square_2",4,0.779962158105526,0.357581959706794,0.547463092596119,"linear","adult"
"radial_1",4,0.953895879110033,0.551582114497005,0.665234724288345,"linear","adult"
"zigzag_2",4,0.37537919728543,0.0812361812464486,0.256987930821599,"linear","adult"
"line",4,0.76812338628335,0.358522581365578,0.535565545662409,"linear","adult"
"stairs",4,1.35365793838503,0.688802986019015,0.775166172749197,"linear","adult"
"increasing_lines",4,0.809337473472175,0.442688466155036,0.597720412834053,"linear","adult"
"sine",4,2.01690616416717,0.745797595643486,0.832445126472463,"linear","adult"
"spiral_outward",4,0.672605237960229,0.382448207319691,0.549765108634503,"linear","adult"
"zigzag_3",4,0.442252620068346,0.170786425619448,0.355983716193147,"linear","adult"
"hexagon",5,1.25304016564688,0.851988654282224,0.887013178595875,"linear","adult"
"3_pts",5,1.14426316855202,0.750910511367336,0.816281500276175,"linear","adult"
"stairs_2",5,1.19819973414237,0.485404778457766,0.633702403987749,"linear","adult"
"alternating_diff_2",5,1.76572137864411,0.490964284685076,0.650591381786784,"linear","adult"
"hourglass_1",5,1.06429357695,0.649621677624541,0.744880400772895,"linear","adult"
"square_spiral",5,1.46166637126683,0.803458598303013,0.859297125061233,"linear","adult"
"alternating_diff_1",5,1.42243289825818,0.826915891809288,0.865436774028949,"linear","adult"
"triangle_1",5,1.32026010042392,0.849402462756374,0.884737640694844,"linear","adult"
"plus",5,1.16289925757831,0.655160601880365,0.749348334546537,"linear","adult"
"zigzag_1",5,1.84206641097541,0.833501231102237,0.871901015826526,"linear","adult"
"f_curly_2",5,1.39935580673257,0.772965568725405,0.836001536806528,"linear","adult"
"zigzag_widening",5,4.03787011309833,0.996758559779893,0.99727042448872,"linear","adult"
"square_2",5,0.71210449154685,0.344540568434547,0.525238518061054,"linear","adult"
"radial_1",5,0.805408918516839,0.498813923589937,0.634188344446305,"linear","adult"
"zigzag_2",5,0.92608655127646,0.611717807652825,0.714393409526699,"linear","adult"
"line",5,0.84068642833699,0.365827580531642,0.549215762379,"linear","adult"
"stairs",5,1.10676741513399,0.49557117258099,0.644615414162698,"linear","adult"
"increasing_lines",5,1.09008913524602,0.680803332003746,0.765242963228925,"linear","adult"
"sine",5,1.96518927354847,0.304141316655731,0.527272642061253,"linear","adult"
"spiral_outward",5,1.06613636955269,0.679986006744039,0.7662529365004,"linear","adult"
"zigzag_3",5,0.465083405994511,0.181669090679725,0.369695811121664,"linear","adult"
"hexagon",6,1.38349333808514,0.910293576502289,0.929555958003838,"linear","adult"
"3_pts",6,2.52693821087393,0.978189246566367,0.981247239242543,"linear","adult"
"stairs_2",6,1.58983463390868,0.712834567775647,0.798370944300425,"linear","adult"
"alternating_diff_2",6,1.99585901808522,0.731521143073803,0.810281396353583,"linear","adult"
"hourglass_1",6,1.59198838462066,0.945873408167449,0.957381626057198,"linear","adult"
"square_spiral",6,1.19183780072024,0.647086422337606,0.742459107328196,"linear","adult"
"alternating_diff_1",6,0.721265923093019,0.473728420347438,0.615651694478353,"linear","adult"
"triangle_1",6,1.4722792672901,0.912976274552086,0.929473753041235,"linear","adult"
"plus",6,1.81449652765318,0.557677547946583,0.7062008226948,"linear","adult"
"zigzag_1",6,0.76505290371819,0.514148711509051,0.645025182377947,"linear","adult"
"f_curly_2",6,0.457092682545818,0.139441512771292,0.318663913500142,"linear","adult"
"zigzag_widening",6,5.24388526811362,0.998934527337053,0.996320726980602,"linear","adult"
"square_2",6,0.550267795527434,0.174160938710936,0.381704708818242,"linear","adult"
"radial_1",6,1.18190019975324,0.776494661711779,0.832489381134417,"linear","adult"
"zigzag_2",6,0.29596545521372,0.0596513307631308,0.217340192610459,"linear","adult"
"line",6,0.612700692681089,0.272467318053369,0.461123808517492,"linear","adult"
"stairs",6,1.34431684822802,0.666275680790886,0.762431138165328,"linear","adult"
"increasing_lines",6,1.41784669378744,0.500693565613888,0.670273361721785,"linear","adult"
"sine",6,2.13852283162613,0.777420771678187,0.846103757657539,"linear","adult"
"spiral_outward",6,1.13634870370578,0.662974021932786,0.758953850690304,"linear","adult"
"zigzag_3",6,0.777441789548376,0.436588666670968,0.592332760559691,"linear","adult"
"hexagon",7,1.34311825166215,0.800525804814185,0.845447597280227,"linear","adult"
"3_pts",7,1.3157988011627,0.830445125441736,0.871041453555818,"linear","adult"
"stairs_2",7,0.798749405435903,0.433976662212954,0.587287381878306,"linear","adult"
"alternating_diff_2",7,2.37190608198871,0.994737866235148,0.995382314220666,"linear","adult"
"hourglass_1",7,1.10680632390283,0.74660145843635,0.813115068856593,"linear","adult"
"square_spiral",7,0.592503577264342,0.270356996410186,0.453704480823451,"linear","adult"
"alternating_diff_1",7,1.47127478091996,0.886892142228337,0.91062315955246,"linear","adult"
"triangle_1",7,1.47216914815031,0.947900926434028,0.959448774486034,"linear","adult"
"plus",7,0.906879358412369,0.534507279572622,0.669170860939459,"linear","adult"
"zigzag_1",7,1.8760579945062,0.989726589696103,0.991863655061067,"linear","adult"
"f_curly_2",7,0.878236471886262,0.43410264150507,0.594542061648037,"linear","adult"
"zigzag_widening",7,5.60110926795433,0.999981992852018,0.999985686755347,"linear","adult"
"square_2",7,1.36558467698196,0.879577184548597,0.903588348137265,"linear","adult"
"radial_1",7,0.864078873080327,0.599999729139957,0.707523015463137,"linear","adult"
"zigzag_2",7,1.41051106442747,0.621478309453529,0.746129556237772,"linear","adult"
"line",7,0.624263486254826,0.217039880635228,0.415296507635307,"linear","adult"
"stairs",7,1.26179810342221,0.597376456653058,0.720662094290388,"linear","adult"
"increasing_lines",7,1.59404676398733,0.742886115367651,0.815780231064798,"linear","adult"
"sine",7,1.88786935066956,0.797489255275445,0.860507108394155,"linear","adult"
"spiral_outward",7,0.931268213230706,0.561069434346193,0.678347473572136,"linear","adult"
"zigzag_3",7,0.349429735503206,0.0805243671199896,0.249654129155678,"linear","adult"
"hexagon",8,1.33228803499482,0.84839829506272,0.885321516946383,"linear","adult"
"3_pts",8,1.01078226659881,0.689097835498512,0.775099163017556,"linear","adult"
"stairs_2",8,1.00246657565035,0.535029167337922,0.66205445064827,"linear","adult"
"alternating_diff_2",8,2.91161590228629,0.864007496381135,0.893019977959632,"linear","adult"
"hourglass_1",8,1.7903895362512,0.969156510694518,0.974154127958616,"linear","adult"
"square_spiral",8,1.37602568372002,0.900834916237412,0.919844112117101,"linear","adult"
"alternating_diff_1",8,0.744451387664003,0.479868038853824,0.620629054202978,"linear","adult"
"triangle_1",8,1.37158289759111,0.877941573863621,0.905155437361027,"linear","adult"
