"r_id","monkey_name","func_id","game_n","min_distance","max_distance","correct_distance","Current_time","screen_w","screen_h","n","x_curr","y_curr","x_next","y_next","x_pred","y_pred","correct","RT","total_correct","guess_number","func.type","mode","min_x","min_y","max_x","max_y"
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:42 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-2.38773908418689,0.734676858847768,0,0.0432190895080566,2,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:44 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,0.12356024219209,-0.1151062465431,0,0.209798097610474,2,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:46 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,1.63287650400572,-1.43417255938863,0,0.0847315788269043,2,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:49 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,5.05737558543161,-1.16782263083328,0,0.207319259643555,2,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:51 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,5.5773921126111,0.55711023981087,0,0.0851659774780273,2,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
8695327,"Monkey 1","spiral_outward",34,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:25:53 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,6.88377509552541,4.07039263075521,0,0.167892456054688,2,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:47 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:49 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:51 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,2.57144291891504,0.874193488091045,0,0.375384569168091,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:54 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,3.15487609575056,2.29472644038623,0,0.209394454956055,0,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:56 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,2.69827621822711,4.07039263075521,0,0.125510692596435,0,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:43:58 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,1.2396932761383,3.61379275323175,0,0.498184204101562,0,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:01 2024",1536,864,7,0.0329915028125267,4.2700387582487,-1.18053398874989,3.38836087981,-0.42182294484981,4.00697598109917,0,0.293437480926514,0,5,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:02 2024",1536,864,8,-1.18053398874989,3.38836087981,-1.68268660460918,1.84289404083037,-2.33700576446207,2.0664265016245,1,0.0843350887298584,1,6,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:05 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-2.00723918625068,0.975660127540701,0,0.744788408279419,1,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:08 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,-1.52527264886482,-0.482922814548103,0,0.416736125946045,1,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:13 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,-0.193523006088085,-2.25858900491708,0,3.44768047332764,1,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:15 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,3.33244271478746,-1.7512558076688,0,0.16988205909729,1,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:18 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,4.90517562625712,0.163927011943454,0,0.0842158794403076,1,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
9998970,"Monkey 2","spiral_outward",1,0.313706094411549,2000,0.837099775459661,"Mon Apr 29 10:44:20 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,6.24960859896506,2.73864298797847,0,0.413407802581787,1,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:40 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:42 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:44 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,4.61345903783936,1.62250995403226,0,0.0441851615905761,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:46 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,3.37049270458108,3.42354280426365,0,0.16743016242981,0,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:48 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,1.48067654483124,3.62647608316296,1,0.333229541778564,1,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:51 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,-0.0540063768448071,5.12310901504539,0,0.830602645874023,1,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:52 2024",1536,864,7,0.0329915028125267,4.2700387582487,-1.18053398874989,3.38836087981,-1.6647892781081,3.56305943350693,1,0.168986320495605,2,5,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:55 2024",1536,864,8,-1.18053398874989,3.38836087981,-1.68268660460918,1.84289404083037,-1.52527264886482,2.32009310024864,1,1.00195169448853,3,6,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:57 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-2.94580560116,0.747360188778975,0,0.791409254074097,3,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:08:59 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,-0.142789686363257,-1.21855595055811,1,0.49952507019043,4,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:09:02 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,1.404576565244,-1.37075590973259,0,0.873640537261963,4,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:09:04 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,4.41052575894005,-0.990256011796382,0,0.125797033309936,4,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:09:07 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,6.21155860917144,2.19325980093657,0,0.0840902328491211,4,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
33496260,"Monkey 1","spiral_outward",13,0.313706094411549,2000,0.837099775459661,"Mon Apr 15 10:09:09 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,6.40180855813955,3.79135937226865,0,0.250901699066162,4,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:41 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:42 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:45 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,3.47195934403073,1.82544323293157,0,0.0834205150604248,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:47 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,3.37049270458108,2.9669429267402,0,0.126309394836426,0,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:49 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,2.40655962980935,3.8801426817871,0,0.252414464950562,0,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:52 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,0.453326820403472,3.52500944371331,0,0.250828742980957,0,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:55 2024",1536,864,7,0.0329915028125267,4.2700387582487,-1.18053398874989,3.38836087981,1.27774326593193,4.43820919876021,0,1.45333504676819,0,5,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:03:59 2024",1536,864,8,-1.18053398874989,3.38836087981,-1.68268660460918,1.84289404083037,0.694310089096405,5.05969236538935,0,1.48995280265808,0,6,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:01 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-1.81698923728258,1.20396006630243,0,0.170040607452392,0,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:04 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,-1.22087273051585,-1.16782263083328,0,0.416511058807373,0,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:14 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,0.0855102523984694,-0.520972804341723,0,8.4123899936676,0,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:17 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,0.237710211572953,-0.444872824754481,0,1.12188839912415,0,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:24 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,4.01734253107264,-1.62442250835673,0,4.43903064727783,0,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14358409,"Monkey 2","spiral_outward",31,0.313706094411549,2000,0.837099775459661,"Mon Feb 19 13:04:26 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,4.79102565687626,1.3307933656145,0,0.170933961868286,0,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:19 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:20 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:22 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,3.06609278623211,1.3434766955457,0,0.0853397846221923,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:25 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,3.52269266375556,2.92889293694658,0,0.165299892425537,0,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:27 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,3.14219276581935,4.19722593006728,0,0.334195375442505,0,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:29 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,1.11285997682623,3.8674593518559,0,0.125580310821533,0,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:32 2024",1536,864,7,0.0329915028125267,4.2700387582487,-1.18053398874989,3.38836087981,-0.333039635331362,4.2479592497921,0,0.248543977737427,0,5,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:34 2024",1536,864,8,-1.18053398874989,3.38836087981,-1.68268660460918,1.84289404083037,-0.789639512854814,1.5210433145826,0,0.166264057159424,0,6,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:36 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-1.46185599920878,1.29274337582088,0,0.167849063873291,0,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:38 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,-0.751589523061192,-0.901472702277933,0,0.043039321899414,0,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:41 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,1.34115991558796,-1.51027253897587,0,0.208003759384155,0,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:43 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,3.94124255148539,-0.40682283496086,1,0.746154546737671,1,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:45 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,3.92855922155419,-0.165839566267928,0,0.0835061073303222,1,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
3605495,"Monkey 2","spiral_outward",12,0.313706094411549,2000,0.837099775459661,"Wed Jan 31 12:37:48 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,5.03200892556919,2.20594313086778,0,1.32547640800476,1,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:34:54 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:34:55 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:34:57 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,2.66022622843349,1.24201005609605,0,0.0841851234436035,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:34:59 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,2.67290955836469,4.09575929061762,1,0.331907033920288,1,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:01 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,3.92855922155419,3.34744282467641,0,0.415833473205566,1,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:04 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,0.491376810197092,6.15045873947315,0,0.25256085395813,1,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:06 2024",1536,864,7,0.0329915028125267,4.2700387582487,-1.18053398874989,3.38836087981,-0.459872934643432,3.85477602192469,0,0.1241614818573,1,5,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:08 2024",1536,864,8,-1.18053398874989,3.38836087981,-1.68268660460918,1.84289404083037,-1.56332263865844,2.84010962742813,0,0.124903202056885,1,6,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:11 2024",1536,864,9,-1.68268660460918,1.84289404083037,-1.14190686445303,0.178545137313854,-1.82967256721379,1.36884335540812,0,0.167321681976318,1,7,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:13 2024",1536,864,10,-1.14190686445303,0.178545137313854,0.374999999999998,-0.923552210734534,-1.91845587673224,-1.10440598117724,0,0.12810468673706,1,8,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:15 2024",1536,864,11,0.374999999999998,-0.923552210734534,2.375,-0.923552210734534,1.13822663668865,-2.14443903553622,0,0.209052324295044,1,9,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:17 2024",1536,864,12,2.375,-0.923552210734534,4.09416111304676,0.32549145038697,4.81639231673867,-1.66247249815035,0,0.12481164932251,1,10,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:21 2024",1536,864,13,4.09416111304676,0.32549145038697,4.78944935039039,2.46536861205107,3.20560941547539,-0.039006266955858,0,1.11869788169861,1,11,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
30999364,"Monkey 2","spiral_outward",2,0.313706094411549,2000,0.837099775459661,"Tue Apr 23 14:35:23 2024",1536,864,14,4.78944935039039,2.46536861205107,4.0555339887499,4.72412783825205,5.53934212281747,3.39817614440124,0,0.496397972106934,1,12,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:44:18 2024",1536,864,1,1,1,1.75,1,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:44:19 2024",1536,864,2,1.75,1,2.45788987007808,1.51431209575591,NA,NA,NA,NA,NA,NA,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:44:22 2024",1536,864,3,2.45788987007808,1.51431209575591,2.76690686445302,2.46536861205107,4.63882569770178,1.17859340644001,0,0.0425596237182617,0,1,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:44:23 2024",1536,864,4,2.76690686445302,2.46536861205107,2.41926274578121,3.53530719288312,2.74900953795194,2.89084294715296,1,0.168262958526611,1,2,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:45:04 2024",1536,864,5,2.41926274578121,3.53530719288312,1.40799150281253,4.2700387582487,2.43192628967176,3.96892599130555,0,39.2967805862427,1,3,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
14985022,"Monkey 1","spiral_outward",33,0.313706094411549,2000,0.837099775459661,"Fri Jan 19 11:45:06 2024",1536,864,6,1.40799150281253,4.2700387582487,0.0329915028125267,4.2700387582487,-0.256939655744119,3.90550934164952,1,0.253825664520264,2,4,"spiral_outward","test",-9.19868725724505,-3.80595525652433,10.2829075170889,7.1524418040385
