"","X","func_scale","response_x","response_y","rt","true_x","true_y","tpt","trial_idx","correct","seq_id","subject_id","age","school","shapes_basic","shapes_advanced","acceptance_dist","prev_pt_buffer","min_x","max_x","min_y","max_y","prev_x","prev_y"
"101",130,116.798821200847,-3.58256078160301,-1.65375819626564,5274,-3.96877970206168,-1.51909913420715,10,2,1,"zigzag_1","uo2uok3t88",6.1,"1st grade","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-3.50969168673999,-0.63070834509011
"102",131,116.798821200847,-4.99732931456104,-0.565474709374853,1106,-4.27234260459456,-0.566287734083379,11,2,0,"zigzag_1","uo2uok3t88",6.1,"1st grade","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-3.96877970206168,-1.51909913420715
"103",132,116.798821200847,-4.32259355268875,0.686051300549553,517,-4.57590550712744,0.386523666040387,12,2,1,"zigzag_1","uo2uok3t88",6.1,"1st grade","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-4.27234260459456,-0.566287734083379
"104",133,116.798821200847,-4.88850096587196,-1.44698433375639,754,-5.03499352244914,-0.501867123076648,13,2,0,"zigzag_1","uo2uok3t88",6.1,"1st grade","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-4.57590550712744,0.386523666040387
"105",134,116.798821200847,-5.0843919935123,-1.22932763637823,1933.99999999988,-5.49408153777083,-1.39025791219368,14,2,1,"zigzag_1","uo2uok3t88",6.1,"1st grade","yes","no",0.68493841956189,0.256851907335709,-10.4627229945855,2.68809466100275,-5.48621651306949,4.37689672862173,-5.03499352244914,-0.501867123076648
"106",135,126.048659197836,NA,NA,NA,0,0,0,3,NA,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"107",136,126.048659197836,NA,NA,NA,-0.172095102735381,0.985080339675145,1,3,NA,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,0,0
"108",137,126.048659197836,NA,NA,NA,-0.344190205470762,1.97016067935029,2,3,NA,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-0.172095102735381,0.985080339675145
"109",138,126.048659197836,-1.12771602120088,2.1525750428653,3179,-0.516285308206144,2.95524101902543,3,3,0,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-0.344190205470762,1.97016067935029
"110",139,126.048659197836,-0.825189451199796,3.81647117787128,868,-1.0911526822508,2.13699441667441,4,3,0,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-0.516285308206144,2.95524101902543
"111",140,126.048659197836,-1.35965305820172,1.61811143586338,1898,-1.66602005629546,1.31874781432338,5,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-1.0911526822508,2.13699441667441
"112",141,126.048659197836,-1.84369557020346,0.468510469859249,707,-2.24088743034012,0.500501211972356,6,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-1.66602005629546,1.31874781432338
"113",142,126.048659197836,-2.95295966020745,3.24167069486922,2605,-2.4129825330755,1.4855815516475,7,3,0,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-2.24088743034012,0.500501211972356
"114",143,126.048659197836,-2.71093840420658,2.96939678186824,848.999999999884,-2.58507763581088,2.47066189132264,8,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-2.4129825330755,1.4855815516475
"115",144,126.048659197836,-2.78152793720683,3.11057584786875,2231,-2.75717273854626,3.45574223099779,9,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-2.58507763581088,2.47066189132264
"116",145,126.048659197836,-2.98321231720755,0.387836717858959,1679,-3.33204011259092,2.63749562864676,10,3,0,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-2.75717273854626,3.45574223099779
"117",146,126.048659197836,-3.87062358921074,1.85004847286422,697,-3.90690748663558,1.81924902629574,11,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-3.33204011259092,2.63749562864676
"118",147,126.048659197836,-4.15298172121176,0.781121258860372,245,-4.48177486068024,1.00100242394471,12,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-3.90690748663558,1.81924902629574
"119",148,126.048659197836,-4.7479506422139,1.96097488186461,738.000000000116,-4.65386996341562,1.98608276361986,13,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-4.48177486068024,1.00100242394471
"120",149,126.048659197836,-4.84879283221426,3.26183913286929,115,-4.825965066151,2.971163103295,14,3,1,"zigzag_2","uo2uok3t88",6.1,"1st grade","yes","no",0.634675533314782,0.238003324993043,-9.5400030242155,2.64576721542831,-2.44740448036998,6.69192319936287,-4.65386996341562,1.98608276361986
"121",150,36.1850941777514,NA,NA,NA,0,0,0,4,NA,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"122",151,36.1850941777514,NA,NA,NA,-0.483688648008949,1.94063012750686,1,4,NA,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,0,0
"123",152,36.1850941777514,NA,NA,NA,-2.4616967350034,2.23640708364876,2,4,NA,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-0.483688648008949,1.94063012750686
"124",153,36.1850941777514,-5.17292065020714,2.79193990254215,2740,-2.94538538301234,4.17703721115561,3,4,0,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-2.4616967350034,2.23640708364876
"125",154,36.1850941777514,-6.47264877243925,3.35398449593982,1599.00000000012,-4.92339347000679,4.47281416729751,4,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-2.94538538301234,4.17703721115561
"126",155,36.1850941777514,-5.59445409525539,6.05882410166611,331,-5.40708211801574,6.41344429480437,5,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-4.92339347000679,4.47281416729751
"127",156,36.1850941777514,-7.77237689467136,5.49677950826844,899,-7.38509020501019,6.70922125094627,6,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-5.40708211801574,6.41344429480437
"128",157,36.1850941777514,-7.56161017214723,8.90417485574181,956,-7.86877885301914,8.64985137845313,7,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-7.38509020501019,6.70922125094627
"129",158,36.1850941777514,-11.4959223259309,6.58574090797642,1091,-9.84678694001358,8.94562833459503,8,4,0,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-7.86877885301914,8.64985137845313
"130",159,36.1850941777514,-10.020555268262,11.3279921647693,722.999999999884,-10.3304755880225,10.8862584621019,9,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-9.84678694001358,8.94562833459503
"131",160,36.1850941777514,-13.2171838932113,12.2764424161278,757,-12.308483675017,11.1820354182438,10,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-10.3304755880225,10.8862584621019
"132",161,36.1850941777514,-13.0415449577745,13.7869372608841,505,-12.7921723230259,13.1226655457506,11,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-12.308483675017,11.1820354182438
"133",162,36.1850941777514,-15.5004900538893,13.4005316029232,558.000000000116,-14.7701804100204,13.4184425018925,12,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-12.7921723230259,13.1226655457506
"134",163,36.1850941777514,-14.5871675896181,16.2810101440862,272,-15.2538690580293,15.3590726293994,13,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-14.7701804100204,13.4184425018925
"135",164,36.1850941777514,-17.9594351500041,15.1920487443782,130,-17.2318771450238,15.6548495855413,14,4,1,"stairs","uo2uok3t88",6.1,"1st grade","yes","no",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-15.2538690580293,15.3590726293994
"136",165,72.4980878160786,NA,NA,NA,0,0,0,5,NA,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"137",166,72.4980878160786,NA,NA,NA,0,1,1,5,NA,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,0
"138",167,72.4980878160786,NA,NA,NA,1,1,2,5,NA,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,1
"139",168,72.4980878160786,0.965405147951634,2.10613937316618,2226,0,2,3,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,1,1
"140",169,72.4980878160786,0.474483731615459,2.78992277449157,1861,1,2,4,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,2
"141",170,72.4980878160786,0.912806424772759,3.29837709855404,899,2,2,5,5,0,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,1,2
"142",171,72.4980878160786,1.87711634971881,3.49123908354325,2267.99999999988,0,3,6,5,0,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,2,2
"143",172,72.4980878160786,0.456950823889168,4.45554900848931,2235,1,3,7,5,0,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,3
"144",173,72.4980878160786,2.06997833470803,3.14058092901741,1829,2,3,8,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,1,3
"145",174,72.4980878160786,-0.244365485162509,4.26268702350009,202,3,3,9,5,0,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,2,3
"146",175,72.4980878160786,-0.314497116067677,4.52568063939447,2653.00000000012,0,4,10,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,3,3
"147",176,72.4980878160786,1.10566840976197,4.70100971665739,467.999999999884,1,4,11,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,0,4
"148",177,72.4980878160786,2.24530741197095,4.21008830032122,523,2,4,12,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,1,4
"149",178,72.4980878160786,3.17455152146442,4.21008830032122,1710,3,4,13,5,1,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,2,4
"150",179,72.4980878160786,-0.296964208341386,6.27897141202367,746.999999999884,4,4,14,5,0,"increasing_lines","uo2uok3t88",6.1,"1st grade","yes","no",1.1034773800235,0.413804017508812,-8.92671618155893,12.2600495148923,-4.61170380283586,11.2783704695025,3,4
"151",195,296.922427310532,NA,NA,NA,0,0,0,1,NA,"square_2","xjth9e3838",5,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"152",196,296.922427310532,NA,NA,NA,1,0,1,1,NA,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,0,0
"153",197,296.922427310532,NA,NA,NA,2,0,2,1,NA,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,1,0
"154",198,296.922427310532,2.8615866689339,-0.074006067308698,2452,3,0,3,1,1,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,2,0
"155",199,296.922427310532,3.63643387562719,0.00733148477512802,535,3,1,4,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,3,0
"156",200,296.922427310532,3.05850916345264,1.52705943160451,469,3,2,5,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,3,1
"157",201,296.922427310532,2.87014851652168,2.34899680003054,848,3,3,6,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,3,2
"158",202,296.922427310532,2.54907923198026,3.08531569257886,164.999999999884,2,3,7,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,3,3
"159",203,296.922427310532,1.56874768318046,3.11100123534217,355,1,3,8,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,2,3
"160",204,296.922427310532,0.999384818593678,2.56304298972482,350.000000000116,0,3,9,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,1,3
"161",205,296.922427310532,0.0276151173816518,2.64438054180864,958.999999999884,-1.83697019872103e-16,2,10,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,0,3
"162",206,296.922427310532,0.0490197363510797,1.39006987020017,4,-3.67394039744206e-16,1,11,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,-1.83697019872103e-16,2
"163",207,296.922427310532,0.134638212228791,0.495356797278084,220,-5.51091059616309e-16,0,12,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,-3.67394039744206e-16,1
"164",208,296.922427310532,-0.036598739526632,0.0972308844467251,3664.99999999988,1,-2.44929359829471e-16,13,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,-5.51091059616309e-16,0
"165",209,296.922427310532,2.73315895511734,0.773616843880646,2987,2,-4.89858719658941e-16,14,1,0,"square_2","xjth9e3838",5,"preschool","yes","no",0.269430641277674,0.101036490479128,-0.872248441979953,4.30081987055138,-0.511329188627822,3.36847204577068,1,-2.44929359829471e-16
"166",210,138.503842135905,NA,NA,NA,1,0,0,2,NA,"f_curly_2","xjth9e3838",5,"preschool","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"167",211,138.503842135905,NA,NA,NA,0.0653223623952687,0.698984619355586,1,2,NA,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,1,0
"168",212,138.503842135905,NA,NA,NA,-1.30114361554693,0.0984721441039566,2,2,NA,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,0.0653223623952687,0.698984619355586
"169",213,138.503842135905,-1.00690351799363,-0.676505093112495,5187,-1.57055935733956,-1.32156131874234,3,2,0,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,-1.30114361554693,0.0984721441039566
"170",214,138.503842135905,-0.786646416487724,-1.7594358421832,1184,-0.716337814536774,-1.95892427466314,4,2,1,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,-1.57055935733956,-1.32156131874234
"171",215,138.503842135905,0.167801023371201,-1.73190370449496,114,-0.250550581775501,-1.28317921654756,5,2,0,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,-0.716337814536774,-1.95892427466314
"172",216,138.503842135905,0.0117855764711852,-1.17208357150078,199,-1.15336468216497,-0.562000023225261,6,2,0,"f_curly_2","xjth9e3838",5,"preschool","yes","no",0.577601305251165,0.216600489469187,-8.00193064596212,3.08801441486025,-6.6615903161942,1.65586847942257,-0.250550581775501,-1.28317921654756
